Gene,Leg_MF1,Leg_MF2,Leg_MF3,Leg_VF1,Leg_VF2,Leg_VF3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038069554.1,772.3649239,687.6929931,718.3052673,721.3154131,680.8962506,601.4457292,nan,686.9281756,-0.136480285,0.152572988,-0.894524562,0.371041294,0.508593332
XM_038069555.1,772.3649239,687.6929931,718.3052673,721.3154131,680.8962506,601.4457292,nan,686.9281756,-0.136480285,0.152572988,-0.894524562,0.371041294,0.508593332
XM_038069556.1,772.3649239,687.6929931,718.3052673,721.3154131,680.8962506,601.4457292,nan,686.9281756,-0.136480285,0.152572988,-0.894524562,0.371041294,0.508593332
XM_038069557.1,2254.729902,1797.859497,1683.895954,1526.261599,1659.547775,1798.136716,nan,1760.154277,-0.215892103,0.176200957,-1.225260673,0.220477021,0.356058297
XM_038069558.1,263.8513715,592.2452739,462.8675808,792.9989324,563.7645805,578.7106673,nan,535.6428276,0.52472693,0.369045493,1.421848902,0.15507012,0.280946984
XM_038069559.1,2254.729902,1797.859497,1683.895954,1526.261599,1659.547775,1798.136716,nan,1760.154277,-0.215892103,0.176200957,-1.225260673,0.220477021,0.356058297
XM_038069560.1,2254.729902,1797.859497,1683.895954,1526.261599,1659.547775,1798.136716,nan,1760.154277,-0.215892103,0.176200957,-1.225260673,0.220477021,0.356058297
XM_038069561.1,2119.206243,1681.288103,1564.329378,1450.09786,1571.972694,1700.995997,nan,1655.931491,-0.196393734,0.178719788,-1.098891936,0.271815204,0.409022244
XM_038069562.1,5461.72339,4386.683291,4345.158092,4507.101277,4487.128185,4349.630712,nan,4520.882172,-0.102553835,0.142299013,-0.720692521,0.471098715,0.602470977
XM_038069563.1,5478.513932,4392.159799,4365.991662,4510.08809,4493.696316,4351.697536,nan,4529.923191,-0.105603648,0.142314114,-0.7420462,0.458059344,0.591432166
XM_038069564.1,28007.82309,27930.19324,27999.41251,22735.62288,22633.77954,22480.8426,nan,24962.82442,-0.324101744,0.096921294,-3.343968385,0.000825891,0.013417414
XM_038069565.1,26658.58312,26437.4535,27082.73542,21962.03823,21420.86468,21429.86269,nan,23844.69307,-0.32422838,0.0981985,-3.301765087,0.000960785,0.01498867
XM_038069566.1,28007.82309,27930.19324,27999.41251,22735.62288,22633.77954,22480.8426,nan,24962.82442,-0.324101744,0.096921294,-3.343968385,0.000825891,0.013417414
XM_038069567.1,263.8513715,592.2452739,462.8675808,792.9989324,563.7645805,578.7106673,nan,535.6428276,0.52472693,0.369045493,1.421848902,0.15507012,0.280946984
XM_038069568.1,26128.48173,25994.63867,26781.10155,21437.8525,20961.09551,20923.49086,nan,23391.16343,-0.334747691,0.100160744,-3.342104682,0.000831457,0.01347685
XM_038069569.1,26111.69118,25992.29159,26779.28994,21434.86568,20956.71675,20921.42403,nan,23386.29266,-0.334577322,0.100296145,-3.335894123,0.000850255,0.013701578
XM_038069570.1,28007.82309,27930.19324,27999.41251,22735.62288,22633.77954,22480.8426,nan,24962.82442,-0.324101744,0.096921294,-3.343968385,0.000825891,0.013417414
XM_038069571.1,2272.719768,2051.343604,2152.19838,2577.619882,2420.356286,2617.632358,nan,2313.609096,0.217743607,0.109640577,1.985976472,0.047035936,0.134685155
XM_038069572.1,2272.719768,2051.343604,2152.19838,2577.619882,2420.356286,2617.632358,nan,2313.609096,0.217743607,0.109640577,1.985976472,0.047035936,0.134685155
XM_038069573.1,2254.729902,1865.924674,1846.941286,1907.080295,2074.434718,2189.799828,nan,1992.888705,0.034436389,0.150227864,0.22922771,0.818691936,0.87719653
XM_038069574.1,2272.719768,2051.343604,2152.19838,2577.619882,2420.356286,2617.632358,nan,2313.609096,0.217743607,0.109640577,1.985976472,0.047035936,0.134685155
XM_038069575.1,2272.719768,2051.343604,2152.19838,2577.619882,2420.356286,2617.632358,nan,2313.609096,0.217743607,0.109640577,1.985976472,0.047035936,0.134685155
XM_038069576.1,2272.719768,2051.343604,2152.19838,2577.619882,2420.356286,2617.632358,nan,2313.609096,0.217743607,0.109640577,1.985976472,0.047035936,0.134685155
XM_038069577.1,14.39189299,84.49470223,61.59490312,307.6417704,102.9007195,102.3077787,nan,110.3321628,1.640808797,0.735868467,2.229758266,0.025763495,0.097613844
XM_038069578.1,263.8513715,592.2452739,462.8675808,792.9989324,563.7645805,578.7106673,nan,535.6428276,0.52472693,0.369045493,1.421848902,0.15507012,0.280946984
XM_038069579.1,4726.537523,4955.457814,4992.810382,5664.491433,6119.308747,6548.731247,nan,5423.060974,0.303211371,0.136677501,2.218443922,0.026524579,0.098881954
XM_038069580.1,4726.537523,4955.457814,4992.810382,5664.491433,6119.308747,6548.731247,nan,5423.060974,0.303211371,0.136677501,2.218443922,0.026524579,0.098881954
XM_038069581.1,4726.537523,4955.457814,4992.810382,5664.491433,6119.308747,6548.731247,nan,5423.060974,0.303211371,0.136677501,2.218443922,0.026524579,0.098881954
XM_038069582.1,5098.328092,4577.578729,4622.335156,5576.38044,5275.303909,5151.558351,nan,4975.350931,0.146847397,0.108605118,1.352122259,0.176336208,0.305508208
XM_038069583.1,5098.328092,4577.578729,4622.335156,5576.38044,5275.303909,5151.558351,nan,4975.350931,0.146847397,0.108605118,1.352122259,0.176336208,0.305508208
XM_038069584.1,5040.76052,4526.725436,4549.870564,5392.691422,5154.888174,5007.914096,nan,4872.657854,0.124329342,0.108341676,1.147567093,0.251147321,0.38898304
XM_038069585.1,5098.328092,4577.578729,4622.335156,5576.38044,5275.303909,5151.558351,nan,4975.350931,0.146847397,0.108605118,1.352122259,0.176336208,0.305508208
XM_038069586.1,4995.186192,4253.68237,4373.238122,4775.914474,4856.038211,4681.355933,nan,4586.942008,0.056795382,0.116876647,0.485942944,0.62700762,0.731923166
XM_038069587.1,263.8513715,592.2452739,462.8675808,792.9989324,563.7645805,578.7106673,nan,535.6428276,0.52472693,0.369045493,1.421848902,0.15507012,0.280946984
XM_038069588.1,5098.328092,4577.578729,4622.335156,5576.38044,5275.303909,5151.558351,nan,4975.350931,0.146847397,0.108605118,1.352122259,0.176336208,0.305508208
XM_038069589.1,971.4527769,862.9412644,946.5687318,679.5000269,784.8916586,683.0852698,nan,810.4959559,-0.387655614,0.152620157,-2.540002725,0.011085161,0.064932059
XM_038069590.1,971.4527769,862.9412644,946.5687318,679.5000269,784.8916586,683.0852698,nan,810.4959559,-0.387655614,0.152620157,-2.540002725,0.011085161,0.064932059
XM_038069591.1,7752.433025,7036.531036,7191.204939,4998.432066,4873.553228,4561.480152,nan,5988.439397,-0.622543593,0.110690279,-5.624193927,1.86376184618724e-08,2.38033824704913e-06
XM_038069592.1,2489.797488,2234.415459,2000.022737,2576.126475,2388.61032,2896.653572,nan,2393.770126,0.21012528,0.158749518,1.32362783,0.185626678,0.317044324
XM_038069593.1,909.0879073,697.0812934,730.9865709,689.9538734,819.9216908,827.7629366,nan,767.4242643,-0.01193829,0.184767774,-0.064612402,0.94848261,0.966210831
XM_038069594.1,8482.821594,7183.614406,7640.485409,6629.23213,6521.059429,6538.397128,nan,7063.507328,-0.258334808,0.111605997,-2.314703643,0.020629156,0.086880493
XM_038069595.1,8379.679694,7103.813854,7585.231158,6611.31125,6437.863102,6456.757588,nan,6994.504954,-0.257007805,0.111508396,-2.304829189,0.021176142,0.087428721
XM_038069596.1,263.8513715,592.2452739,462.8675808,792.9989324,563.7645805,578.7106673,nan,535.6428276,0.52472693,0.369045493,1.421848902,0.15507012,0.280946984
XM_038069597.1,7465.794489,6560.074798,7021.818956,6131.927715,5936.495767,5956.586225,nan,6420.392661,-0.239289142,0.103768577,-2.305988459,0.021111277,0.087259959
XM_038069598.1,8482.821594,7183.614406,7640.485409,6629.23213,6521.059429,6538.397128,nan,7063.507328,-0.258334808,0.111605997,-2.314703643,0.020629156,0.086880493
XM_038069599.1,2030.456236,1441.886446,1365.05175,1108.107736,1196.494537,1257.662289,nan,1378.348467,-0.452342347,0.207615918,-2.178745978,0.029350544,0.10298127
XM_038069600.1,2277.517066,2830.572525,2884.090758,2865.847366,2967.700539,3207.710556,nan,2801.969828,0.157301679,0.183819117,0.855741675,0.392140683,0.528967018
XM_038069601.1,2251.131929,2809.448849,2869.59784,2846.43308,2946.901457,3186.008906,nan,2781.302592,0.158556081,0.185705391,0.853804408,0.393213372,0.529941943
XM_038069602.1,2277.517066,2830.572525,2884.090758,2865.847366,2967.700539,3207.710556,nan,2801.969828,0.157301679,0.183819117,0.855741675,0.392140683,0.528967018
XM_038069603.1,2251.131929,2809.448849,2869.59784,2846.43308,2946.901457,3186.008906,nan,2781.302592,0.158556081,0.185705391,0.853804408,0.393213372,0.529941943
XM_038069604.1,2277.517066,2830.572525,2884.090758,2865.847366,2967.700539,3207.710556,nan,2801.969828,0.157301679,0.183819117,0.855741675,0.392140683,0.528967018
XM_038069605.1,2277.517066,2830.572525,2884.090758,2865.847366,2967.700539,3207.710556,nan,2801.969828,0.157301679,0.183819117,0.855741675,0.392140683,0.528967018
XM_038069606.1,137.9223078,272.2607072,256.3434939,467.4362822,268.1986839,305.8899241,nan,280.608062,0.615739707,0.387587818,1.588645663,0.112140413,0.227163089
XM_038069607.1,2277.517066,2830.572525,2884.090758,2865.847366,2967.700539,3207.710556,nan,2801.969828,0.157301679,0.183819117,0.855741675,0.392140683,0.528967018
XM_038069608.1,3902.601649,3297.640462,3385.00225,2488.015483,3231.520469,3372.023049,nan,3233.415763,-0.233141956,0.190086689,-1.226503327,0.220009324,0.35554674
XM_038069609.1,3902.601649,3297.640462,3385.00225,2488.015483,3231.520469,3372.023049,nan,3233.415763,-0.233141956,0.190086689,-1.226503327,0.220009324,0.35554674
XM_038069610.1,3902.601649,3297.640462,3385.00225,2488.015483,3231.520469,3372.023049,nan,3233.415763,-0.233141956,0.190086689,-1.226503327,0.220009324,0.35554674
XM_038069611.1,21350.37325,15993.75183,13969.36171,9883.365226,11616.83442,11336.52861,nan,13817.75179,-0.654792938,0.210344779,-3.11295075,0.001852269,0.023250421
XM_038069612.1,20735.11983,15493.82484,13691.27883,9787.7872,11262.15535,11047.17327,nan,13467.18513,-0.648089189,0.205362372,-3.155832211,0.001600409,0.021048555
XM_038069613.1,5165.490259,5338.813407,4792.626947,3516.972666,4015.317439,3867.027352,nan,4392.246487,-0.440913945,0.139419628,-3.162495493,0.001564232,0.020703796
XM_038069614.1,5165.490259,5338.813407,4792.626947,3516.972666,4015.317439,3867.027352,nan,4392.246487,-0.440913945,0.139419628,-3.162495493,0.001564232,0.020703796
XM_038069615.1,137.9223078,272.2607072,256.3434939,467.4362822,268.1986839,305.8899241,nan,280.608062,0.615739707,0.387587818,1.588645663,0.112140413,0.227163089
XM_038069616.1,5165.490259,5338.813407,4792.626947,3516.972666,4015.317439,3867.027352,nan,4392.246487,-0.440913945,0.139419628,-3.162495493,0.001564232,0.020703796
XM_038069617.1,5165.490259,5338.813407,4792.626947,3516.972666,4015.317439,3867.027352,nan,4392.246487,-0.440913945,0.139419628,-3.162495493,0.001564232,0.020703796
XM_038069618.1,1908.125146,1961.372393,1704.729525,1717.41765,2075.529407,2312.775845,nan,1919.349735,0.115104159,0.187186405,0.6149173,0.538609337,0.661319829
XM_038069619.1,1906.925821,1959.025318,1703.823717,1717.41765,2074.434718,2311.742433,nan,1918.191119,0.115432207,0.186967257,0.61739263,0.536975782,0.660275621
XM_038069620.1,1908.125146,1961.372393,1704.729525,1717.41765,2075.529407,2312.775845,nan,1919.349735,0.115104159,0.187186405,0.6149173,0.538609337,0.661319829
XM_038069621.1,1908.125146,1961.372393,1704.729525,1717.41765,2075.529407,2312.775845,nan,1919.349735,0.115104159,0.187186405,0.6149173,0.538609337,0.661319829
XM_038069622.1,1908.125146,1961.372393,1704.729525,1717.41765,2075.529407,2312.775845,nan,1919.349735,0.115104159,0.187186405,0.6149173,0.538609337,0.661319829
XM_038069623.1,1908.125146,1961.372393,1704.729525,1717.41765,2075.529407,2312.775845,nan,1919.349735,0.115104159,0.187186405,0.6149173,0.538609337,0.661319829
XM_038069624.1,1598.699446,1520.90464,1413.96535,1111.094549,1438.420697,1660.692933,nan,1437.142419,-0.122300718,0.212426554,-0.575731781,0.56479649,0.682961778
XM_038069625.1,1688.648778,1175.102248,1105.990834,1403.802253,1406.67473,1597.654806,nan,1373.612646,0.140359409,0.216265341,0.649014808,0.516328805,0.64275069
XM_038069626.1,1688.648778,1175.102248,1105.990834,1403.802253,1406.67473,1597.654806,nan,1373.612646,0.140359409,0.216265341,0.649014808,0.516328805,0.64275069
XM_038069627.1,1176.537252,1600.705192,1823.390294,2962.918798,1698.956561,2043.055338,nan,1856.962551,0.518330379,0.307076427,1.687952359,0.091420375,0.199817003
XM_038069628.1,1140.55752,1581.928592,1795.310265,2950.971545,1681.441545,2021.353688,nan,1834.816399,0.533087514,0.312193551,1.707554539,0.08771903,0.194430858
XM_038069629.1,0,2.347075062,0,0,9.852196552,4.133647623,nan,2.643026173,2.778147516,2.429118207,1.143685601,0.252754047,NA
XM_038069630.1,283.0405622,184.6365715,274.4596419,312.1219904,245.2102253,264.5534479,nan,256.4872471,0.133668575,0.251999216,0.530432503,0.595812096,0.706951659
XM_038069631.1,1530.337955,1575.669725,1611.431363,3830.588064,1843.455444,2324.143376,nan,2083.84838,0.740633234,0.308737144,2.398911979,0.016443867,0.077522346
XM_038069632.1,1530.337955,1575.669725,1611.431363,3830.588064,1843.455444,2324.143376,nan,2083.84838,0.740633234,0.308737144,2.398911979,0.016443867,0.077522346
XM_038069633.1,1478.767005,1302.626659,1319.76138,2835.979233,1434.041943,1841.540016,nan,1673.624939,0.556976201,0.290429343,1.917768348,0.055140391,0.148845356
XM_038069634.1,1675.456209,1905.042592,1961.073019,4759.487001,2307.60337,2853.250272,nan,2534.478871,0.81752254,0.314760968,2.597280552,0.009396514,0.059360994
XM_038069635.1,46415.05422,54791.68496,58560.44834,55084.30438,57285.04951,47481.14343,nan,52593.89504,-0.018866633,0.187546332,-0.100597187,0.91987023,0.947489129
XM_038069636.1,12060.40633,13746.81864,11275.4905,10101.4026,12117.10707,12012.37999,nan,11731.16824,-0.133056223,0.176224792,-0.755036912,0.450226835,0.583843606
XM_038069637.1,10530.06837,11931.74726,9661.341716,8855.901449,10459.74867,10468.46261,nan,10183.02493,-0.126592755,0.175040075,-0.723221552,0.46954378,0.600917402
XM_038069638.1,10498.88594,11612.54505,9453.006014,8330.222307,10017.49452,9911.453589,nan,9840.235699,-0.176728716,0.175200833,-1.008720756,0.313108575,0.451943945
XM_038069639.1,2044.848129,2215.638858,1855.99936,3578.202339,2962.227097,3351.354811,nan,2626.530579,0.674749072,0.160011374,4.216881922,2.4770359386483e-05,0.000965361
XM_038069640.1,2044.848129,2215.638858,1855.99936,3578.202339,2962.227097,3351.354811,nan,2626.530579,0.674749072,0.160011374,4.216881922,2.4770359386483e-05,0.000965361
XM_038069641.1,2044.848129,2215.638858,1855.99936,3578.202339,2962.227097,3351.354811,nan,2626.530579,0.674749072,0.160011374,4.216881922,2.4770359386483e-05,0.000965361
XM_038069642.1,2044.848129,2215.638858,1855.99936,3578.202339,2962.227097,3351.354811,nan,2626.530579,0.674749072,0.160011374,4.216881922,2.4770359386483e-05,0.000965361
XM_038069643.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038069644.1,2044.848129,2215.638858,1855.99936,3578.202339,2962.227097,3351.354811,nan,2626.530579,0.674749072,0.160011374,4.216881922,2.4770359386483e-05,0.000965361
XM_038069645.1,2044.848129,2215.638858,1855.99936,3578.202339,2962.227097,3351.354811,nan,2626.530579,0.674749072,0.160011374,4.216881922,2.4770359386483e-05,0.000965361
XM_038069646.1,2044.848129,2215.638858,1855.99936,3578.202339,2962.227097,3351.354811,nan,2626.530579,0.674749072,0.160011374,4.216881922,2.4770359386483e-05,0.000965361
XM_038069647.1,53410.71354,45482.40291,52819.44104,36228.55198,45341.99791,38076.06167,nan,44617.5157,-0.356713814,0.168371416,-2.118612667,0.034123214,0.112266646
XM_038069648.1,3212.99011,2194.515183,2115.966084,2502.949549,2975.363359,3193.242789,nan,2655.340946,0.19473578,0.230049427,0.84649539,0.397276444,0.533924431
XM_038069649.1,4184.442887,4537.678453,4036.277769,4120.308954,4798.019721,4514.976617,nan,4306.184437,0.057208642,0.150047765,0.381269538,0.703003255,0.79106056
XM_038069650.1,4184.442887,4537.678453,4036.277769,4120.308954,4798.019721,4514.976617,nan,4306.184437,0.057208642,0.150047765,0.381269538,0.703003255,0.79106056
XM_038069651.1,28.78378598,105.6183778,81.5226659,244.918691,129.1732437,171.5463764,nan,125.2799428,1.296657047,0.541092225,2.39636976,0.016558377,0.077752857
XM_038069652.1,407.7703014,521.8330221,443.8456254,694.4340934,615.2149402,730.6222174,nan,560.7745053,0.549422415,0.197309483,2.784571764,0.005359846,0.042321822
XM_038069653.1,407.7703014,520.2683054,443.8456254,694.4340934,611.9308747,730.6222174,nan,559.9402026,0.549416167,0.19702261,2.788594507,0.00529373,0.041940347
XM_038069654.1,2642.111688,3687.254922,3982.835133,6378.339813,4524.347594,4867.370077,nan,4284.832095,0.588673749,0.261557783,2.250645122,0.024408023,0.094788527
XM_038069655.1,4546.638861,4315.48868,4413.999455,3421.394641,3931.026424,4156.382685,nan,4074.61541,-0.222216035,0.142972425,-1.554258003,0.120122887,0.237545502
XM_038069656.1,13.19256858,25.81782568,73.37039931,144.8604453,82.10163793,91.97365962,nan,70.69998828,1.479066936,0.668601114,2.212181382,0.026954135,0.099574558
XM_038069657.1,4549.03751,4315.48868,4413.999455,3421.394641,3931.026424,4156.382685,nan,4074.934932,-0.222426247,0.142963572,-1.55582463,0.1197498,0.237139501
XM_038069658.1,1659.864992,1463.010122,1565.235185,1387.37478,1293.921814,1543.917387,nan,1464.173724,-0.166121791,0.139633846,-1.189695737,0.234166002,0.370129978
XM_038069659.1,7902.348577,5024.305349,4983.752308,8315.288241,7407.757118,8646.557416,nan,6924.549003,0.43426166,0.232259125,1.869729165,0.061521437,0.158122108
XM_038069660.1,7902.348577,5024.305349,4983.752308,8315.288241,7407.757118,8646.557416,nan,6924.549003,0.43426166,0.232259125,1.869729165,0.061521437,0.158122108
XM_038069661.1,7902.348577,5024.305349,4983.752308,8315.288241,7407.757118,8646.557416,nan,6924.549003,0.43426166,0.232259125,1.869729165,0.061521437,0.158122108
XM_038069662.1,7902.348577,5024.305349,4983.752308,8315.288241,7407.757118,8646.557416,nan,6924.549003,0.43426166,0.232259125,1.869729165,0.061521437,0.158122108
XM_038069663.1,7902.348577,5024.305349,4983.752308,8315.288241,7407.757118,8646.557416,nan,6924.549003,0.43426166,0.232259125,1.869729165,0.061521437,0.158122108
XM_038069664.1,7902.348577,5024.305349,4983.752308,8315.288241,7407.757118,8646.557416,nan,6924.549003,0.43426166,0.232259125,1.869729165,0.061521437,0.158122108
XM_038069665.1,7902.348577,5024.305349,4983.752308,8315.288241,7407.757118,8646.557416,nan,6924.549003,0.43426166,0.232259125,1.869729165,0.061521437,0.158122108
XM_038069666.1,476.1317931,1984.843144,2356.910852,5004.405692,2730.153133,3363.755754,nan,2615.300777,1.167442152,0.57191252,2.041294972,0.041221517,0.124130507
XM_038069667.1,7902.348577,5024.305349,4983.752308,8315.288241,7407.757118,8646.557416,nan,6924.549003,0.43426166,0.232259125,1.869729165,0.061521437,0.158122108
XM_038069668.1,2926.351575,2663.930195,2715.610582,7131.016765,2198.13452,2271.439369,nan,3260.196698,0.460883631,0.480972731,0.958232352,0.337945607,0.477225389
