Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name
XM_038051518.1,780.4827075,0.705441705,0.142563482,4.948263705,7.48784188821777e-07,1.95614401574726e-06,nan
XM_038051519.1,780.4827075,0.705441705,0.142563482,4.948263705,7.48784188821777e-07,1.95614401574726e-06,nan
XM_038051520.1,780.4827075,0.705441705,0.142563482,4.948263705,7.48784188821777e-07,1.95614401574726e-06,nan
XM_038051521.1,4942.375485,0.254946664,0.112684047,2.262491189,0.023667073,0.036165216,nan
XM_038051522.1,0.739038173,-2.43878757,1.968435425,-1.238947206,0.21536505,0.27609292,nan
XM_038051523.1,22080.53735,0.125631815,0.116022898,1.082819146,0.278888706,0.34917519,nan
XM_038051524.1,879.4455283,0.969471046,0.093285556,10.39250969,2.68201402723322e-25,3.34687047254329e-24,nan
XM_038051525.1,0.443481562,-2.080192928,3.580125851,-0.581039051,0.561214134,0.638701779,nan
XM_038051526.1,16.44403354,-0.137256115,0.454489432,-0.302000674,0.762651549,0.823124205,nan
XM_038051527.1,836.7877947,-0.054967301,0.133312536,-0.41231907,0.680105573,0.749927224,nan
XM_038051528.1,13747.37793,4.338450984,0.190135954,22.81762544,3.06495882861372e-115,4.46069392595166e-113,nan
XM_038051529.1,836.7877947,-0.054967301,0.133312536,-0.41231907,0.680105573,0.749927224,nan
XM_038051530.1,836.7877947,-0.054967301,0.133312536,-0.41231907,0.680105573,0.749927224,nan
XM_038051531.1,836.7877947,-0.054967301,0.133312536,-0.41231907,0.680105573,0.749927224,nan
XM_038051532.1,836.7877947,-0.054967301,0.133312536,-0.41231907,0.680105573,0.749927224,nan
XM_038051533.1,783.7608238,-0.098765432,0.136282851,-0.724709168,0.46863047,0.548590502,nan
XM_038051534.1,6345.345646,-0.801334535,0.225825852,-3.548462363,0.000387487,0.000749029,nan
XM_038051535.1,6345.345646,-0.801334535,0.225825852,-3.548462363,0.000387487,0.000749029,nan
XM_038051536.1,6345.345646,-0.801334535,0.225825852,-3.548462363,0.000387487,0.000749029,nan
XM_038051537.1,6345.345646,-0.801334535,0.225825852,-3.548462363,0.000387487,0.000749029,nan
XM_038051538.1,6345.345646,-0.801334535,0.225825852,-3.548462363,0.000387487,0.000749029,nan
XM_038051539.1,13760.31155,4.30137819,0.188307778,22.84227574,1.7440211154785e-115,2.58409297327164e-113,nan
XM_038051540.1,16.51781488,0.483164884,0.521338673,0.92677737,0.354042137,0.430663719,nan
XM_038051541.1,21.24740901,-3.650046309,0.816243886,-4.47175945,7.75786640581781e-06,1.81260076106673e-05,nan
XM_038051542.1,0.886853204,-1.37805318,1.403714331,-0.981719107,0.32623825,0.400526904,nan
XM_038051543.1,0.886853204,-1.37805318,1.403714331,-0.981719107,0.32623825,0.400526904,nan
XM_038051544.1,616.9599672,0.424103201,0.120355765,3.523746472,0.000425491,0.000818567,nan
XM_038051545.1,60.12038108,-1.200017334,0.374895505,-3.200938176,0.001369809,0.002478798,nan
XM_038051546.1,31.99950149,-3.414801943,0.662927422,-5.151094723,2.58970342020562e-07,7.11452533490198e-07,nan
XM_038051547.1,13761.6788,4.297893482,0.18821907,22.83452722,2.08234611849129e-115,3.04865387681022e-113,nan
XM_038051548.1,8.942904285,2.775482422,0.82740181,3.354455344,0.000795214,0.001478277,nan
XM_038051549.1,1.182358519,-3.275087955,1.2426498,-2.635567926,0.008399661,0.013677462,nan
XM_038051550.1,0.184751289,0.000272013,3.437120573,7.91396572205731e-05,0.999936856,1,nan
XM_038051551.1,3.768783392,-5.930707389,1.219687261,-4.862482031,1.15922905061128e-06,2.96232703676208e-06,nan
XM_038051552.1,1611.474398,0.657806998,0.084771175,7.759795668,8.50663270673182e-15,4.80986524263853e-14,nan
XM_038051553.1,1619.308435,0.638348698,0.082790923,7.710370551,1.25452946136295e-14,6.96061507594926e-14,nan
XM_038051554.1,13760.23764,4.301365833,0.188306843,22.84232353,1.74211473714505e-115,2.58409297327164e-113,nan
XM_038051555.1,0.07389007,-0.640917122,3.662339012,-0.175002128,0.861077961,0.902429542,nan
XM_038051556.1,0.07389007,-0.640917122,3.662339012,-0.175002128,0.861077961,0.902429542,nan
XM_038051557.1,79.59177696,-3.790406501,0.661203472,-5.732587107,9.89102085735288e-09,3.1141775346576e-08,nan
XM_038051558.1,70.72880121,0.195905187,0.254576557,0.769533492,0.44157667,0.521237211,nan
XM_038051559.1,15.92687815,-1.686794758,0.895469574,-1.883698572,0.05960576,0.084885836,nan
XM_038051560.1,91.60074111,-4.270551327,0.589044477,-7.249964129,4.16882022692868e-13,2.0105157314027e-12,nan
XM_038051561.1,91.60074111,-4.270551327,0.589044477,-7.249964129,4.16882022692868e-13,2.0105157314027e-12,nan
XM_038051562.1,91.60074111,-4.270551327,0.589044477,-7.249964129,4.16882022692868e-13,2.0105157314027e-12,nan
XM_038051563.1,1402.929371,-0.264416432,0.077058307,-3.431381268,0.000600516,0.001133125,nan
XM_038051564.1,1398.125642,-0.264648732,0.077249905,-3.425877761,0.000612816,0.001155094,nan
XM_038051565.1,3470.583379,-0.03744438,0.075532389,-0.495739388,0.620078293,0.694907139,nan
XM_038051566.1,1402.929371,-0.264416432,0.077058307,-3.431381268,0.000600516,0.001133125,nan
XM_038051567.1,1398.125642,-0.264648732,0.077249905,-3.425877761,0.000612816,0.001155094,nan
XM_038051568.1,1398.125642,-0.264648732,0.077249905,-3.425877761,0.000612816,0.001155094,nan
XM_038051569.1,1398.643013,-0.263627641,0.077365259,-3.40757136,0.000655438,0.001231656,nan
XM_038051570.1,953.8593181,0.294877401,0.091172452,3.234281786,0.001219491,0.002220999,nan
XM_038051571.1,2062.340088,0.601280781,0.168925078,3.559452449,0.000371629,0.000719958,nan
XM_038051572.1,0.221680178,-1.594258224,3.656025383,-0.436063226,0.662790857,0.734093204,nan
XM_038051573.1,886.1581362,0.244272203,0.088237199,2.768358528,0.005633944,0.009401118,nan
XM_038051574.1,3331.311918,0.015540595,0.071639751,0.21692698,0.828265252,0.878758577,nan
XM_038051575.1,13.04386438,-0.348435129,0.51412188,-0.677728652,0.497943756,0.577436333,OR197
XM_038051576.1,419.7864612,0.717230357,0.120103111,5.971788332,2.3466687233268e-09,7.8177792115598e-09,nan
XM_038051577.1,2108.933521,-0.135990598,0.10043875,-1.353965461,0.175747397,0.230064558,nan
XM_038051578.1,37.50712764,-1.635506115,0.557446359,-2.933925551,0.003347045,0.00575209,nan
XM_038051579.1,2.217267226,3.200010525,1.143156902,2.799274988,0.00512175,0.008596012,nan
XM_038051580.1,14152.16896,-0.028047145,0.14109935,-0.198775861,0.842438079,0.891323913,nan
XM_038051581.1,3331.164105,0.015540595,0.071644023,0.216914044,0.828275333,0.878758577,nan
XM_038051582.1,14151.72557,-0.027896927,0.14110348,-0.197705452,0.843275524,0.891519655,nan
XM_038051583.1,5.579447464,-3.181966909,0.796668755,-3.994090253,6.49431242936719e-05,0.000137335,OR198
XM_038051584.1,13.00818445,2.342212064,0.673785236,3.47619974,0.000508573,0.00096728,nan
XM_038051585.1,173.3742764,-0.951408077,0.433271752,-2.195869158,0.02810131,0.042390666,nan
XM_038051586.1,0.073894611,0,3.662339012,0,1,1,nan
XM_038051587.1,344.1170561,3.617809751,0.380560317,9.506534405,1.97120195605847e-21,1.93239072583556e-20,nan
XM_038051588.1,6.060056128,-1.798141664,0.524089757,-3.430980362,0.000601404,0.001134627,PPK37
XM_038051589.1,181.3689426,1.8655243,0.30144415,6.188623331,6.06919135362897e-10,2.13620249762247e-09,nan
XM_038051590.1,181.3689426,1.8655243,0.30144415,6.188623331,6.06919135362897e-10,2.13620249762247e-09,nan
XM_038051591.1,666.765007,-0.20268265,0.082300597,-2.462711782,0.013789071,0.021751924,nan
XM_038051592.1,13.37623976,-0.262680893,0.537102661,-0.489070176,0.624792015,0.699312146,nan
XM_038051593.1,0.406475649,0.641457955,1.964761594,0.326481318,0.744060222,0.806847069,nan
XM_038051594.1,12892.96997,-2.753605902,0.270057408,-10.19637242,2.05816761423657e-24,2.43729853826494e-23,nan
XM_038051595.1,790.2994375,-0.070690426,0.09696941,-0.728997179,0.466003388,0.546086966,nan
XM_038051596.1,1578.114769,0.832411238,0.083884226,9.923334597,3.29558157852694e-23,3.55986493216726e-22,nan
XM_038051597.1,28.45583786,-1.557515479,1.095701046,-1.421478499,0.1551777,0.205455709,nan
XM_038051598.1,9.718484873,1.177664855,0.787116726,1.496175619,0.134607896,0.180583387,nan
XM_038051599.1,4134.776399,0.389909656,0.117150206,3.32828826,0.000873814,0.001614508,nan
XM_038051600.1,4134.776399,0.389909656,0.117150206,3.32828826,0.000873814,0.001614508,nan
XM_038051601.1,4134.776399,0.389909656,0.117150206,3.32828826,0.000873814,0.001614508,nan
XM_038051602.1,4134.776399,0.389909656,0.117150206,3.32828826,0.000873814,0.001614508,nan
XM_038051603.1,4134.776399,0.389909656,0.117150206,3.32828826,0.000873814,0.001614508,nan
XM_038051604.1,0.184779993,1.282635414,3.662339012,0.350223016,0.726171335,0.790810576,nan
XM_038051605.1,0.073896725,-0.640917122,3.662339012,-0.175002128,0.861077961,0.902429542,nan
XM_038051606.1,0.332640312,1.59521511,3.123171689,0.510767665,0.609513754,0.685518327,nan
XM_038051607.1,10726.72572,-0.236739912,0.130439526,-1.814939988,0.069533132,0.097979772,nan
XM_038051608.1,1.477905199,-3.310624632,1.156270882,-2.863191216,0.004193974,0.007118555,nan
XM_038051609.1,30.04205924,-0.365305926,0.393139845,-0.929200972,0.352784944,0.429346783,nan
XM_038051610.1,6341.012845,-2.48785744,0.233333187,-10.66225288,1.5284930674468e-26,2.01472751805581e-25,nan
XM_038051611.1,6341.012845,-2.48785744,0.233333187,-10.66225288,1.5284930674468e-26,2.01472751805581e-25,nan
XM_038051612.1,697.6274875,0.036198443,0.115898192,0.312329665,0.754789997,0.816035814,nan
XM_038051613.1,0.221758649,0.641452669,3.662339012,0.175148359,0.86096306,0.902429542,nan
XM_038051614.1,1132.177004,-1.659461738,0.357305014,-4.64438414,3.4109239662624e-06,8.30069119166816e-06,nan
XM_038051615.1,1132.177004,-1.659461738,0.357305014,-4.64438414,3.4109239662624e-06,8.30069119166816e-06,nan
XM_038051616.1,0.073902053,0,3.662339012,0,1,1,nan
XM_038051617.1,0.036951691,-0.320322524,3.662339012,-0.087463919,0.930302764,0.953210087,nan
XM_038051618.1,15.8150922,-1.579988564,0.643821657,-2.454077998,0.014124634,0.022247022,nan
XM_038051619.1,514.0352348,-0.508173181,0.224327662,-2.265316617,0.023493257,0.03592358,nan
XM_038051620.1,513.9613196,-0.5085412,0.224314038,-2.267094845,0.023384432,0.03576665,nan
XM_038051621.1,0.517408071,0.962053383,2.253057209,0.426999092,0.669379989,0.74038212,nan
XM_038051622.1,0.406542508,0.962051884,2.286931378,0.4206737,0.673993368,0.744288641,nan
XM_038051623.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051624.1,113223.4231,8.740098526,0.260415597,33.56211623,5.99316581728906e-247,6.14199610175174e-244,nan
XM_038051625.1,31254.54368,6.1127156,0.233094944,26.22414492,1.40992960054942e-151,3.65038194264352e-149,nan
XM_038051626.1,4319.883002,-0.12236922,0.114113144,-1.072349913,0.283562896,0.354198009,nan
XM_038051627.1,224.2264037,0.172944185,0.130278735,1.327493584,0.184345461,0.240449751,nan
XM_038051628.1,1.034805381,2.412138186,1.428337219,1.688773599,0.091262825,0.126106767,nan
XM_038051629.1,5025.20365,-0.353393761,0.144195943,-2.450788511,0.014254368,0.022436829,nan
XM_038051630.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051631.1,1419.098925,0.54820431,0.099433489,5.513276441,3.52214347451629e-08,1.04714904991179e-07,nan
XM_038051632.1,1419.098925,0.54820431,0.099433489,5.513276441,3.52214347451629e-08,1.04714904991179e-07,nan
XM_038051633.1,6992.411949,-2.357918214,0.166681707,-14.14623271,1.97033450328239e-45,5.62861178196673e-44,nan
XM_038051634.1,6996.217995,-2.35686164,0.166775304,-14.13195827,2.41338594813876e-45,6.85446198388231e-44,nan
XM_038051635.1,6992.448904,-2.357918214,0.166665172,-14.14763614,1.93141120790151e-45,5.53026659715316e-44,nan
XM_038051636.1,3349.255739,0.534293636,0.088779398,6.018216472,1.76349263267852e-09,5.9466499579601e-09,nan
XM_038051637.1,1429.529012,-0.93141852,0.148170312,-6.286134547,3.2546789727755e-10,1.17447306359135e-09,nan
XM_038051638.1,1447.303101,-0.914236233,0.147914756,-6.180831834,6.37647127714254e-10,2.23580204460157e-09,nan
XM_038051639.1,970.5823174,-0.113021412,0.115482115,-0.978691916,0.327732227,0.402080101,nan
XM_038051640.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051641.1,1023.607178,-1.276298745,0.175581003,-7.269002471,3.62151780050583e-13,1.75344196498507e-12,nan
XM_038051642.1,1022.979005,-1.275481697,0.17567227,-7.260575017,3.85448205485849e-13,1.8622046871204e-12,nan
XM_038051643.1,988.3923109,-0.119328951,0.111890098,-1.066483568,0.286205103,0.357153765,nan
XM_038051644.1,835.4784448,1.235801432,0.096769998,12.77050178,2.39604813678254e-37,5.13802964013108e-36,nan
XM_038051645.1,0.480358056,-0.640933273,1.789028975,-0.358257626,0.720150526,0.786851865,nan
XM_038051646.1,10.12486575,-0.306088295,0.756708554,-0.404499583,0.685845384,0.755409658,nan
XM_038051647.1,37.02652518,-1.19787814,0.488209459,-2.45361518,0.014142824,0.022274246,nan
XM_038051648.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051649.1,137.9025509,-2.637717806,0.433798401,-6.080515275,1.19796938686319e-09,4.09524045021361e-09,nan
XM_038051650.1,169.9012593,-1.598853447,0.393265519,-4.065582589,4.79126229520927e-05,0.000102805,nan
XM_038051651.1,169.9012593,-1.598853447,0.393265519,-4.065582589,4.79126229520927e-05,0.000102805,nan
XM_038051652.1,0.18475778,-1.282104167,3.662339012,-0.350077959,0.726280192,0.790810576,nan
XM_038051653.1,0.51734557,-0.895630869,2.067685337,-0.43315627,0.664901245,0.73609898,nan
XM_038051654.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051655.1,0.184719744,-1.594220611,3.656026952,-0.436052751,0.662798457,0.734093204,nan
XM_038051656.1,0.110814507,-0.96151172,3.662339012,-0.262540337,0.792904891,0.847485365,nan
XM_038051657.1,0.110853654,0,3.662339012,0,1,1,nan
XM_038051658.1,0.628138816,-3.359966296,2.286841468,-1.4692607,0.141762092,0.189252085,nan
XM_038051659.1,0.221655994,-1.594105865,3.656031396,-0.436020836,0.662821613,0.734093204,nan
XM_038051660.1,0,NA,NA,NA,NA,NA,nan
XM_038051661.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051662.1,0,NA,NA,NA,NA,NA,nan
XM_038051663.1,0.036960202,-0.320322524,3.662339012,-0.087463919,0.930302764,0.953210087,nan
XM_038051664.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051665.1,75.78651909,-2.15622871,0.347159013,-6.21106936,5.26252371788412e-10,1.86428105091571e-09,PPK39
XM_038051666.1,0.295599074,-0.961528301,2.328959638,-0.412857435,0.679711069,0.749660314,nan
XM_038051667.1,0.295599074,-0.961528301,2.328959638,-0.412857435,0.679711069,0.749660314,nan
XM_038051668.1,164.7158587,-3.234830787,0.728055208,-4.443111935,8.86670065248548e-06,2.06051936175862e-05,nan
XM_038051669.1,0.332562494,-0.320324683,2.630361187,-0.121779733,0.903073465,0.937571016,nan
XM_038051670.1,200.9856743,0.364287682,0.146594247,2.485006677,0.0129549,0.020501784,nan
XM_038051671.1,4198.390774,-1.876705895,0.133727274,-14.03383045,9.67798661784219e-45,2.69275745308197e-43,nan
XM_038051672.1,1242.859396,0.044904404,0.0974802,0.460651531,0.645048634,0.718031147,nan
XM_038051673.1,1214.073903,0.089302843,0.099475014,0.897741448,0.369323407,0.446931292,nan
XM_038051674.1,1243.007193,0.045044391,0.097532696,0.461838877,0.644196869,0.717505148,nan
XM_038051675.1,4.730043778,0.10910716,0.570692327,0.191183857,0.848381551,0.895608937,nan
XM_038051676.1,1322.467491,0.699252444,0.108042943,6.471986295,9.672289673931e-11,3.67810199165131e-10,nan
XM_038051677.1,9812.811227,-2.424011513,0.181843121,-13.33023487,1.54410766709309e-40,3.72341884115898e-39,nan
XM_038051678.1,163.4059522,0.531899672,0.148801174,3.574566367,0.000350809,0.000681933,nan
XM_038051679.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051680.1,620.1758313,0.320538203,0.107153096,2.991404034,0.002776978,0.004829083,nan
XM_038051681.1,620.1388716,0.320538204,0.107136769,2.9918599,0.002772835,0.00482256,nan
XM_038051682.1,1.699763802,1.08738442,1.418158815,0.766757861,0.443225495,0.522832203,nan
XM_038051683.1,3.066900108,-4.02746803,0.981080913,-4.105133408,4.0408161539554e-05,8.74662625386668e-05,nan
XM_038051684.1,1848.405226,-0.415481773,0.085146034,-4.879637393,1.06281062963942e-06,2.72613309485985e-06,nan
XM_038051685.1,1915.400378,-0.427511053,0.076425545,-5.593824043,2.22122070679061e-08,6.73651596846139e-08,nan
XM_038051686.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051687.1,1930.949573,0.333083442,0.093704833,3.554602579,0.000378551,0.000732848,nan
XM_038051688.1,1930.247482,0.332932991,0.093713575,3.552665564,0.000381349,0.000737917,nan
XM_038051689.1,2531.545085,0.362684606,0.083580296,4.339355365,1.42901281290193e-05,3.25233636958785e-05,nan
XM_038051690.1,1930.247482,0.332932991,0.093713575,3.552665564,0.000381349,0.000737917,nan
XM_038051691.1,1930.247482,0.332932991,0.093713575,3.552665564,0.000381349,0.000737917,nan
XM_038051692.1,1929.471476,0.333012605,0.093786859,3.550738453,0.000384152,0.000743048,nan
XM_038051693.1,9294.775781,0.406269553,0.065888358,6.166029415,7.00260634759023e-10,2.44341191268732e-09,nan
XM_038051694.1,6.688493142,-0.276553135,0.540843194,-0.511336999,0.609115102,0.685163955,nan
XM_038051695.1,4104.236505,-1.868818869,0.136023398,-13.73895149,5.93287704331609e-43,1.55074435448887e-41,nan
XM_038051696.1,2107.632294,0.618576264,0.142295992,4.347109534,1.37943340799543e-05,3.14356936005334e-05,nan
XM_038051697.1,2108.925718,0.614882002,0.142254348,4.32241271,1.54332150223929e-05,3.48989019666062e-05,nan
XM_038051698.1,268.9396652,0.055746788,0.157878109,0.353100179,0.724013339,0.790265025,nan
XM_038051699.1,2190.561761,-0.099234348,0.109175723,-0.908941523,0.363380994,0.440542139,nan
XM_038051700.1,1099.302856,0.367925771,0.087208777,4.218907567,2.45488883239399e-05,5.43723059176612e-05,nan
XM_038051701.1,1884.501456,-0.588346163,0.154921909,-3.797695025,0.000146048,0.000296998,nan
XM_038051702.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051703.1,1884.501456,-0.588346163,0.154921909,-3.797695025,0.000146048,0.000296998,nan
XM_038051704.1,46.85335827,-3.289655511,0.470052735,-6.998481793,2.58750977108838e-12,1.15545370968936e-11,nan
XM_038051705.1,0.813037433,3.66531088,3.612388702,1.014650189,0.310272606,0.383625648,nan
XM_038051706.1,1713.896025,1.374070723,0.196837427,6.980739107,2.93631150119207e-12,1.29708185494469e-11,nan
XM_038051707.1,0.258657193,-2.079901681,3.639716322,-0.571446095,0.56769729,0.644673813,nan
XM_038051708.1,153.3857167,-1.277920754,0.339456602,-3.764607156,0.000166811,0.000336633,IR33
XM_038051709.1,234.9423965,-1.562289303,0.243448424,-6.417331752,1.38683492072877e-10,5.19345184382533e-10,nan
XM_038051710.1,3834.706668,-1.898188284,0.143490329,-13.22868445,5.99271010870702e-40,1.39845064358404e-38,nan
XM_038051711.1,237.4920394,-1.570909474,0.242338748,-6.482287644,9.03421906226828e-11,3.4461174326233e-10,nan
XM_038051712.1,107.9013059,-1.124923558,0.252443459,-4.45614065,8.34482944343872e-06,1.94346581754397e-05,nan
XM_038051713.1,0.665176244,-0.999806127,3.606662065,-0.277210925,0.781618151,0.84047969,nan
XM_038051714.1,1.145669957,0.106839345,2.040099447,0.052369675,0.958234137,0.976942045,nan
XM_038051715.1,1520.146615,0.189894426,0.111822011,1.698184688,0.08947291,0.123884017,nan
XM_038051716.1,15.96384682,0.433464142,0.712926374,0.608006882,0.54318291,0.621252974,nan
