Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name
XM_038046566.1,833.3230931,-0.361457345,0.112560198,-3.211235878,0.001321654,0.002347274,nan
XM_038046567.1,285.0445589,-1.025264177,0.506776673,-2.023108465,0.043061966,0.06207303,nan
XM_038046568.1,182.1020173,4.896966463,0.352814599,13.87971608,8.40763206142633e-44,1.55484299385596e-42,OR184
XM_038046569.1,182.1020173,4.896966463,0.352814599,13.87971608,8.40763206142633e-44,1.55484299385596e-42,OR183
XM_038046570.1,273.1180686,0.019683051,0.20006862,0.098381499,0.921629365,0.946983882,nan
XM_038046571.1,190.3053996,0.958695288,0.191540734,5.00517706,5.58107066726312e-07,1.37698880662056e-06,nan
XM_038046572.1,3055.340723,-1.641436134,0.233928066,-7.016841395,2.26939968186904e-12,8.17728604969982e-12,nan
XM_038046573.1,3055.340723,-1.641436134,0.233928066,-7.016841395,2.26939968186904e-12,8.17728604969982e-12,nan
XM_038046574.1,401.8967962,-0.511323208,0.138488083,-3.692182002,0.000222338,0.000430974,nan
XM_038046575.1,1013.032417,1.360282082,0.185863112,7.318730802,2.50327187511961e-13,9.60987592327798e-13,nan
XM_038046576.1,0.517414616,-2.080291378,1.791603608,-1.161133729,0.24558752,0.309386942,nan
XM_038046577.1,1852.151122,-0.888515477,0.117406444,-7.567859536,3.79423917834207e-14,1.52339384313584e-13,nan
XM_038046578.1,328.471262,-0.61603772,0.114232426,-5.3928446,6.93509268633496e-08,1.83849471559705e-07,nan
XM_038046579.1,5.764398626,2.58480906,0.868046904,2.977729716,0.002903919,0.00495627,nan
XM_038046580.1,1.847741111,3.011423328,1.656941321,1.817459248,0.069146823,0.096731615,nan
XM_038046581.1,1.108691808,3.344455336,2.802113984,1.193547213,0.232655133,0.294801178,nan
XM_038046582.1,58.45939376,0.358804016,0.416994053,0.860453556,0.389539075,0.465292854,nan
XM_038046583.1,63.41012862,-1.742928421,0.336277267,-5.183009956,2.18333378813291e-07,5.56951647510031e-07,nan
XM_038046584.1,1412.349113,-0.61806718,0.132160934,-4.676625394,2.91634298172682e-06,6.77660576084582e-06,nan
XM_038046585.1,274.8526546,0.246766579,0.172779076,1.42822027,0.153228468,0.201972529,nan
XM_038046586.1,0,NA,NA,NA,NA,NA,nan
XM_038046587.1,0.554278522,0.192554113,1.738861503,0.110735739,0.911825905,0.942520276,nan
XM_038046588.1,0.036951691,0.32045837,3.662388135,0.087499838,0.930274214,0.946983882,nan
XM_038046589.1,35.58383259,3.539319136,0.52218745,6.777870923,1.21959732424969e-11,4.17730341000494e-11,nan
XM_038046590.1,35.54688554,3.561011907,0.521448476,6.829077224,8.54625636830371e-12,2.95894878427362e-11,nan
XM_038046591.1,1.995373132,0.386805241,0.941207521,0.410967011,0.681096725,0.750145757,nan
XM_038046592.1,1013.802084,1.008500675,0.143560331,7.024925829,2.14179994255795e-12,7.73904971164322e-12,nan
XM_038046593.1,0.110874881,-0.320735126,3.662388135,-0.087575405,0.930214151,0.946983882,nan
XM_038046594.1,0.923874334,-0.961931327,2.790606135,-0.344703366,0.730317388,0.793518861,nan
XM_038046595.1,1836.857319,-0.489697039,0.134315337,-3.645875807,0.000266483,0.000512504,nan
XM_038046596.1,503.262351,-1.43715097,0.141026594,-10.190638,2.18326648132244e-24,1.60345244474789e-23,nan
XM_038046597.1,1.108637011,-2.75968448,1.38372185,-1.994392499,0.046109178,0.066227225,nan
XM_038046598.1,1.108637011,-2.75968448,1.38372185,-1.994392499,0.046109178,0.066227225,nan
XM_038046599.1,0.886915244,-1.000103815,1.213065313,-0.824443502,0.409687605,0.486673393,nan
XM_038046600.1,951.0508209,-0.341699478,0.090688487,-3.767837476,0.000164668,0.000323884,nan
XM_038046601.1,2067.053444,3.411632302,0.298762891,11.41919696,3.35317904874667e-30,3.32157840849671e-29,nan
XM_038046602.1,1.921636414,-2.077935059,1.104250293,-1.881760931,0.059868483,0.084574418,nan
XM_038046603.1,2067.053444,3.411632302,0.298762891,11.41919696,3.35317904874667e-30,3.32157840849671e-29,nan
XM_038046604.1,2067.090396,3.411258794,0.298774873,11.41748889,3.41972311821622e-30,3.38340747448295e-29,nan
XM_038046605.1,2065.870913,3.417621948,0.298834459,11.43650553,2.74729510247633e-30,2.74684838782552e-29,nan
XM_038046606.1,61.82484871,-1.706187959,0.412257766,-4.138643582,3.49365201250603e-05,7.38863842644869e-05,nan
XM_038046607.1,219.760535,0.182865246,0.273144125,0.669482627,0.503187659,0.581379353,nan
XM_038046608.1,124.3515694,-1.824536814,0.311635196,-5.854720001,4.77814325450023e-09,1.37454048523611e-08,nan
XM_038046609.1,198.062719,2.934069603,0.288916303,10.15543107,3.13422008324396e-24,2.27401997544154e-23,nan
XM_038046610.1,198.062719,2.934069603,0.288916303,10.15543107,3.13422008324396e-24,2.27401997544154e-23,nan
XM_038046611.1,2.032474216,3.029869182,1.436033226,2.109887938,0.034868009,0.050915077,nan
XM_038046612.1,0.221703777,0.961653027,3.316467515,0.289963047,0.771844508,0.831477204,nan
XM_038046613.1,993.0734638,5.334713007,0.401822515,13.27629191,3.17743404154505e-40,5.11132555172283e-39,PPK38
XM_038046614.1,39114.57335,-0.583841518,0.090440922,-6.455501651,1.07861004873093e-10,3.44762738903e-10,nan
XM_038046615.1,0.886985819,1.310797372,1.877880491,0.698019591,0.485164942,0.563281422,nan
XM_038046616.1,699.7250617,0.074833634,0.139362001,0.536973016,0.591286253,0.666963091,nan
XM_038046617.1,5182.865261,2.039518194,0.212880649,9.580571121,9.65097699916609e-22,6.22053014338284e-21,nan
XM_038046618.1,5182.865261,2.039518194,0.212880649,9.580571121,9.65097699916609e-22,6.22053014338284e-21,nan
XM_038046619.1,5182.865261,2.039518194,0.212880649,9.580571121,9.65097699916609e-22,6.22053014338284e-21,nan
XM_038046620.1,4.878114739,0.211453472,1.113466716,0.189905517,0.849383169,0.895820438,nan
XM_038046621.1,880.7423529,-0.6119935,0.122211248,-5.007669177,5.50931210686248e-07,1.36023931520166e-06,nan
XM_038046622.1,935.7503921,1.965303134,0.257873501,7.621190713,2.5134626350627e-14,1.02369807868856e-13,nan
XM_038046623.1,748.187614,2.551942225,0.267150965,9.552434979,1.26683117180847e-21,8.1185459879628e-21,nan
XM_038046624.1,153.3185549,4.861294551,0.382358698,12.71396356,4.94624127566977e-37,6.89279039186253e-36,OR173
XM_038046625.1,0.036954662,-0.000138378,3.662388135,-3.78E-05,0.999969853,1,nan
XM_038046626.1,536.3701097,0.008852076,0.135645596,0.06525885,0.947967906,0.962128357,nan
XM_038046627.1,138.5039174,3.180635238,0.324886878,9.789977552,1.24323485019964e-22,8.40995719898523e-22,OR140
XM_038046628.1,1608.027243,0.886163401,0.10752001,8.241846378,1.69573205193096e-16,7.90677261597987e-16,OR144
XM_038046629.1,165.8483811,2.669279831,0.272739917,9.786905624,1.28158003727817e-22,8.66458015307694e-22,OR143
XM_038046630.1,1141.165349,0.355266487,0.124708029,2.848786,0.004388639,0.007310732,nan
XM_038046631.1,92.34386925,4.568339613,0.403193405,11.33039271,9.27877864637976e-30,8.92533592437843e-29,OR135
XM_038046632.1,92.34386925,4.568339613,0.403193405,11.33039271,9.27877864637976e-30,8.92533592437843e-29,OR138
XM_038046633.1,92.34386925,4.568339613,0.403193405,11.33039271,9.27877864637976e-30,8.92533592437843e-29,OR139
XM_038046634.1,1.699902508,1.157562193,1.384482947,0.836097111,0.403100273,0.479617566,nan
XM_038046635.1,0.110849102,-0.961928621,3.662388135,-0.262650649,0.792819858,0.847160293,nan
XM_038046636.1,0.03695528,-0.320735126,3.662388135,-0.087575405,0.930214151,0.946983882,nan
XM_038046637.1,389.8190249,-0.957581694,0.148825154,-6.434273147,1.24065578550083e-10,3.9435473895294e-10,nan
XM_038046638.1,664.3473221,-4.884927528,0.280182913,-17.43478029,4.4928302444115e-68,1.89872255483755e-66,nan
XM_038046639.1,666.7862489,-4.853403733,0.28159467,-17.23542473,1.43991864563151e-66,5.68478956788967e-65,nan
XM_038046640.1,717.8829089,3.53580016,0.203894356,17.34133413,2.29351168580403e-67,9.49683727677371e-66,nan
XM_038046641.1,717.8829089,3.53580016,0.203894356,17.34133413,2.29351168580403e-67,9.49683727677371e-66,nan
XM_038046642.1,0,NA,NA,NA,NA,NA,nan
XM_038046643.1,0,NA,NA,NA,NA,NA,nan
XM_038046644.1,0,NA,NA,NA,NA,NA,nan
XM_038046645.1,45.04407133,0.584896931,0.679766302,0.860438255,0.389547506,0.465292854,nan
XM_038046646.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046647.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046648.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046649.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046650.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046651.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046652.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046653.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046654.1,2787.626727,-2.234160403,0.274849722,-8.128661673,4.34055923287869e-16,1.97924350930449e-15,nan
XM_038046655.1,350.1401207,-2.030831352,0.250275339,-8.114388567,4.88236814548231e-16,2.21971768773166e-15,nan
XM_038046656.1,804.9233661,1.948828429,0.219014937,8.898153041,5.67836848999286e-19,3.06552132089255e-18,nan
XM_038046657.1,804.9233661,1.948828429,0.219014937,8.898153041,5.67836848999286e-19,3.06552132089255e-18,nan
XM_038046658.1,1173.745536,0.692426167,0.120161641,5.762455998,8.28986597652029e-09,2.3452673517195e-08,nan
XM_038046659.1,27.1970523,-0.498404349,0.358453089,-1.390431171,0.164397987,0.215471218,nan
XM_038046660.1,1173.745536,0.692426167,0.120161641,5.762455998,8.28986597652029e-09,2.3452673517195e-08,nan
XM_038046661.1,360.8735121,0.192170885,0.144543172,1.329505099,0.183681385,0.238395195,nan
XM_038046662.1,1.330307497,-1.087502209,1.182727876,-0.91948641,0.357841211,0.432016022,nan
XM_038046663.1,0.110854949,-0.320735126,3.662388135,-0.087575405,0.930214151,0.946983882,nan
XM_038046664.1,404.4578308,-1.316020295,0.157693899,-8.345410351,7.09670365835375e-17,3.38014181217794e-16,nan
XM_038046665.1,404.3099959,-1.315038238,0.157624415,-8.342858825,7.25157185092598e-17,3.44989673588734e-16,nan
XM_038046666.1,404.4578308,-1.316020295,0.157693899,-8.345410351,7.09670365835375e-17,3.38014181217794e-16,nan
XM_038046667.1,468.6576084,1.601297201,0.273137608,5.862602418,4.5566837496734e-09,1.3131364207026e-08,nan
XM_038046668.1,359.1333613,1.137128028,0.275584313,4.126243671,3.68736570643359e-05,7.77358763310539e-05,nan
XM_038046669.1,19.65975468,1.336156575,0.651631494,2.050478818,0.040317729,0.058366972,nan
XM_038046670.1,6.835828822,-0.509949043,0.714990034,-0.713225385,0.4757063,0.553606442,nan
XM_038046671.1,4.988033036,4.192486719,0.873858888,4.797670169,1.60521819973947e-06,3.81726257766527e-06,nan
XM_038046672.1,17.10890306,2.41045848,0.854423739,2.821151109,0.004785166,0.007939553,nan
XM_038046673.1,46.70737294,2.159222718,0.395541274,5.458906216,4.79076716064801e-08,1.28485126031293e-07,nan
XM_038046674.1,4.988033036,4.192486719,0.873858888,4.797670169,1.60521819973947e-06,3.81726257766527e-06,nan
XM_038046675.1,4.322961484,4.48525211,0.936015691,4.791855683,1.65245752564889e-06,3.92504541775569e-06,nan
XM_038046676.1,2854.776214,-0.462043026,0.079271714,-5.828598905,5.5894666090656e-09,1.59858745019276e-08,nan
XM_038046677.1,2854.776214,-0.462043026,0.079271714,-5.828598905,5.5894666090656e-09,1.59858745019276e-08,nan
XM_038046678.1,148.730636,0.337231321,0.160201317,2.105047124,0.035287206,0.051502737,nan
XM_038046679.1,440.5065207,4.187683019,0.383351524,10.92387211,8.86347120846894e-28,7.85606983219828e-27,nan
XM_038046680.1,438.9914647,4.222696756,0.383804784,11.00219938,3.72923595563063e-28,3.35372166598504e-27,nan
XM_038046681.1,473.1724384,4.198219075,0.380844949,11.02343377,2.94602044066942e-28,2.66202493602884e-27,nan
XM_038046682.1,1148.627917,0.367942892,0.151624151,2.426677338,0.015237801,0.023527242,nan
XM_038046683.1,331.2045708,-0.759206878,0.138338414,-5.488040919,4.06415933100396e-08,1.09532939585477e-07,nan
XM_038046684.1,668.3235486,-1.083380474,0.120587462,-8.984188336,2.60651003641654e-19,1.44066788439778e-18,nan
XM_038046685.1,72.45876169,4.594181368,0.525223008,8.747106089,2.18893888032006e-18,1.13969391829704e-17,nan
XM_038046686.1,12349.11535,-14.18027857,1.083478783,-13.08773073,3.86997881402935e-39,5.89752161771164e-38,OR82
XM_038046687.1,12967.79913,-4.656117766,0.285293051,-16.3204738,7.05856331317654e-60,2.25763879389974e-58,nan
XM_038046688.1,1345.262065,-0.68987767,0.074307303,-9.284116682,1.6305399583871e-20,9.65914277853782e-20,nan
XM_038046689.1,582.0710656,-0.96555256,0.112670346,-8.569713251,1.03743040137015e-17,5.22453688617939e-17,nan
XM_038046690.1,3361.218965,-2.05512068,0.140224338,-14.65594848,1.2342102556821e-48,2.73729805669584e-47,nan
XM_038046691.1,126.6727398,3.511862408,0.447586284,7.846224364,4.28749598570677e-15,1.83496174115963e-14,nan
XM_038046692.1,1671.454721,0.617827739,0.198966897,3.105178548,0.001901642,0.003319102,nan
XM_038046693.1,1746.689621,0.555615549,0.189357972,2.934207325,0.003344008,0.005662588,nan
XM_038046694.1,1573.497073,0.457791913,0.195611088,2.340316784,0.019267389,0.02928748,nan
XM_038046695.1,1539.315298,0.475669769,0.197400812,2.409664702,0.015967187,0.02458551,nan
XM_038046696.1,1538.65013,0.477717637,0.197368228,2.420438397,0.015501806,0.023907851,nan
XM_038046697.1,1193.5542,-0.571896435,0.142931222,-4.00120021,6.30220048552846e-05,0.000129476,nan
XM_038046698.1,107.7155244,-0.818726489,0.214527528,-3.816416932,0.000135404,0.000268536,nan
XM_038046699.1,9.274392088,1.4388927,0.814520028,1.766552878,0.077303138,0.107287439,nan
XM_038046700.1,9.274392088,1.4388927,0.814520028,1.766552878,0.077303138,0.107287439,nan
XM_038046701.1,4240.876901,-0.453522017,0.269527825,-1.682653794,0.092442131,0.126753633,nan
XM_038046702.1,10.86412011,0.503643159,0.511632804,0.984384024,0.32492673,0.396896,nan
XM_038046703.1,4240.876901,-0.453522017,0.269527825,-1.682653794,0.092442131,0.126753633,nan
XM_038046704.1,833.7905087,-1.375144009,0.135214186,-10.17011642,2.69586256130124e-24,1.96233902212978e-23,nan
XM_038046705.1,832.7557125,-1.383213379,0.13597651,-10.17244357,2.63220921766082e-24,1.91714000348195e-23,nan
XM_038046706.1,833.7905087,-1.375144009,0.135214186,-10.17011642,2.69586256130124e-24,1.96233902212978e-23,nan
XM_038046707.1,852.0457758,-1.361113352,0.136221047,-9.99194601,1.65304159702417e-23,1.15934448589696e-22,nan
XM_038046708.1,353.5622852,1.506672222,0.214494416,7.02429577,2.15148621859982e-12,7.77176604974024e-12,nan
XM_038046709.1,18.88334648,0.939605454,0.466879829,2.012520987,0.044165047,0.063569961,nan
XM_038046710.1,0,NA,NA,NA,NA,NA,nan
XM_038046711.1,1017.656538,0.082366506,0.085816273,0.959800549,0.337155606,0.409879364,nan
XM_038046712.1,1116.900064,1.227619594,0.221702956,5.537226995,3.07298165720386e-08,8.35633574799183e-08,nan
XM_038046713.1,1843.549848,2.133811398,0.242270969,8.807540614,1.27921465127746e-18,6.76054223524291e-18,nan
XM_038046714.1,2200.280397,0.045640167,0.131767533,0.346368833,0.729065545,0.792403718,nan
XM_038046715.1,2540.412022,2.578234631,0.260065608,9.913785401,3.6264022526806e-23,2.50618122525799e-22,nan
XM_038046716.1,1721.615825,0.057309909,0.110721826,0.517602636,0.604735542,0.679212539,nan
XM_038046717.1,866.3192516,5.621759434,0.312248605,18.00411387,1.80871265837848e-72,8.53879012389194e-71,nan
XM_038046718.1,454.0627453,1.461928086,0.169215111,8.639465347,5.64766915702874e-18,2.8819516719145e-17,nan
XM_038046719.1,818.4915579,2.849640161,0.280286849,10.16687074,2.78719349972403e-24,2.02522337722931e-23,nan
XM_038046720.1,808.2927927,2.854364426,0.279180025,10.22409975,1.54658243997794e-24,1.14715746965311e-23,nan
XM_038046721.1,808.2927927,2.854364426,0.279180025,10.22409975,1.54658243997794e-24,1.14715746965311e-23,nan
XM_038046722.1,808.2927927,2.854364426,0.279180025,10.22409975,1.54658243997794e-24,1.14715746965311e-23,nan
XM_038046723.1,2.438713674,1.137053439,1.585382662,0.717210719,0.473244087,0.551341017,nan
XM_038046724.1,5.284465643,-1.688101205,0.797936666,-2.115582949,0.034380293,0.050262583,IR70
