Gene,Ant_VF1,Ant_VF2,Ant_VF3,Ant_Vm1,Ant_Vm2,Ant_Vm3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038057523.1,5210.562084,5858.229459,6272.134572,5971.71651,6679.608725,6732.67404,nan,6067.33588,0.174901334,0.1618655,1.080534974,0.279904021,0.612991
XM_038057524.1,5210.562084,5858.229459,6272.134572,5971.71651,6679.608725,6732.67404,nan,6067.33588,0.174901334,0.1618655,1.080534974,0.279904021,0.612991
XM_038057525.1,2565.518956,1974.059784,1875.011045,1773.507673,2290.797768,2100.953026,nan,2077.331086,-0.042492412,0.219778596,-0.193341903,0.846691212,0.956106023
XM_038057526.1,4.610096955,12.58030664,42.54642477,177.9789282,36.61830001,4.374706978,nan,46.23237382,1.851966405,1.317433448,1.40573811,0.159801906,0.464514137
XM_038057527.1,4.610096955,12.58030664,42.54642477,177.9789282,36.61830001,4.374706978,nan,46.23237382,1.851966405,1.317433448,1.40573811,0.159801906,0.464514137
XM_038057528.1,4.610096955,12.58030664,42.54642477,177.9789282,36.61830001,4.374706978,nan,46.23237382,1.851966405,1.317433448,1.40573811,0.159801906,0.464514137
XM_038057529.1,749.1407553,846.0256216,884.5698545,992.4942587,982.2320472,714.1709142,nan,853.353428,0.129186695,0.249452606,0.517880717,0.604541496,0.839224383
XM_038057530.1,179.7937813,149.9153208,183.0485717,309.8927221,337.1037618,413.4098095,nan,260.2886453,1.062012485,0.349948147,3.034770991,0.002407184,0.025000762
XM_038057531.1,179.7937813,148.8669619,183.0485717,309.8927221,337.1037618,413.4098095,nan,260.1239658,1.064833487,0.350632141,3.036896404,0.002390276,0.024849496
XM_038057532.1,179.7937813,148.8669619,183.0485717,309.8927221,337.1037618,413.4098095,nan,260.1239658,1.064833487,0.350632141,3.036896404,0.002390276,0.024849496
XM_038057533.1,179.7937813,148.8669619,182.0591199,309.8927221,305.8705059,413.4098095,nan,254.8246599,1.024934029,0.358622426,2.85797528,0.004263536,0.038890784
XM_038057534.1,376.8754261,274.6700283,345.3186568,324.5498103,262.790153,270.1381559,nan,306.14247,-0.202639337,0.3311734,-0.61188289,0.540615243,0.802784488
XM_038057535.1,0,0,0.989451739,0,0,0,nan,0.164392957,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038057536.1,237.4199932,119.5129131,150.3966643,171.697319,328.4876912,275.6065396,nan,212.1027473,0.629534725,0.478015557,1.31697539,0.187846874,0.506980975
XM_038057537.1,66.84640585,136.2866553,111.8080465,56.53448309,88.31472354,13.12412094,nan,77.95554587,-0.985012492,0.819305527,-1.202252957,0.229265537,0.561851573
XM_038057538.1,1554.755198,1374.3985,1258.582612,1530.618783,1219.173988,1743.320731,nan,1434.034133,0.116210596,0.230494584,0.50417929,0.614135392,0.844655214
XM_038057539.1,2944.69943,1877.610766,2311.359262,2711.561319,3694.140265,3726.156669,nan,2854.01878,0.521309902,0.243041948,2.144937966,0.031957807,0.173638726
XM_038057540.1,2219.761684,2065.267007,2301.464744,1909.609207,2046.316765,1890.967091,nan,2052.449249,-0.157695194,0.168088611,-0.938167039,0.348158574,0.675233085
XM_038057541.1,435.6541623,201.2849062,321.5718151,217.7624534,220.7868089,370.7564164,nan,292.0776739,-0.227140837,0.449038377,-0.505838361,0.612970126,0.843983019
XM_038057542.1,414.908726,405.7148891,301.7827803,1779.789282,413.5713883,631.0514816,nan,652.5378758,1.342610814,0.504198443,2.662861877,0.007747921,0.063418722
XM_038057543.1,14.98281511,5.241794433,23.74684173,10.46934872,5.385044119,0,nan,9.708026241,-1.542665862,1.85805782,-0.830257189,0.406393388,0.716203337
XM_038057544.1,374.5703776,244.2676206,381.9283712,376.8965539,375.8760795,485.5924746,nan,370.1669131,0.32291914,0.344705894,0.936796106,0.348863449,0.675741713
XM_038057545.1,374.5703776,244.2676206,381.9283712,376.8965539,375.8760795,485.5924746,nan,370.1669131,0.32291914,0.344705894,0.936796106,0.348863449,0.675741713
XM_038057546.1,374.5703776,244.2676206,381.9283712,376.8965539,375.8760795,485.5924746,nan,370.1669131,0.32291914,0.344705894,0.936796106,0.348863449,0.675741713
XM_038057547.1,0,0,0.989451739,0,0,0,nan,0.164392957,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038057548.1,0,0,1.978903478,0,0,0,nan,0.328785914,-1.844136843,4.03770733,-0.456728706,0.647866055,NA
XM_038057549.1,1438.35025,1855.595229,1533.650195,845.9233766,1630.591359,2057.205957,nan,1546.947974,-0.074940379,0.334330322,-0.22415071,0.822640035,0.945766242
XM_038057550.1,110.6423269,158.3021919,157.3228265,374.8026842,58.15847648,284.3559536,nan,189.0049727,0.764778043,0.666796978,1.146942875,0.251405231,0.584706793
XM_038057551.1,182.0988297,112.1744009,214.7110273,213.5747139,85.08369707,118.1170884,nan,152.7601297,-0.274438392,0.558741236,-0.491172611,0.623304368,0.850427113
XM_038057552.1,182.0988297,112.1744009,214.7110273,213.5747139,85.08369707,118.1170884,nan,152.7601297,-0.274438392,0.558741236,-0.491172611,0.623304368,0.850427113
XM_038057553.1,182.0988297,112.1744009,214.7110273,213.5747139,85.08369707,118.1170884,nan,152.7601297,-0.274438392,0.558741236,-0.491172611,0.623304368,0.850427113
XM_038057554.1,620.0580405,665.707893,524.4094216,820.7969397,522.3492795,542.4636653,nan,610.0532306,0.07166305,0.301962495,0.237324339,0.812405182,0.942640712
XM_038057555.1,620.0580405,665.707893,524.4094216,820.7969397,522.3492795,542.4636653,nan,610.0532306,0.07166305,0.301962495,0.237324339,0.812405182,0.942640712
XM_038057556.1,343.4522232,308.2175127,263.1941625,94.22413848,272.4832324,320.4472862,nan,264.2004549,-0.397554875,0.514193615,-0.773161829,0.439426613,0.73711616
XM_038057557.1,176.3362085,157.253833,175.1329578,1109.750964,78.62164413,132.3348861,nan,301.9780689,1.388258167,0.812667403,1.708273473,0.087585611,0.330347839
XM_038057558.1,1438.35025,1855.595229,1533.650195,845.9233766,1630.591359,2057.205957,nan,1546.947974,-0.074940379,0.334330322,-0.22415071,0.822640035,0.945766242
XM_038057559.1,4278.169975,4776.323088,5179.779853,5469.187772,4206.796465,4437.046553,nan,4680.583081,0.001158444,0.184780855,0.006269288,0.994997865,0.999430153
XM_038057560.1,4278.169975,4776.323088,5179.779853,5469.187772,4206.796465,4437.046553,nan,4680.583081,0.001158444,0.184780855,0.006269288,0.994997865,0.999430153
XM_038057561.1,4278.169975,4776.323088,5179.779853,5469.187772,4206.796465,4437.046553,nan,4680.583081,0.001158444,0.184780855,0.006269288,0.994997865,0.999430153
XM_038057562.1,2942.394382,3261.444496,3191.971309,3067.519175,2870.228515,3548.981036,nan,3118.87766,0.028481265,0.175843276,0.161969598,0.871329795,0.963459974
XM_038057563.1,2.305048478,0,6.926162172,16.75095795,15.07812353,2.187353489,nan,7.105665126,1.928204705,2.10225658,0.917207121,0.359034116,0.683138976
XM_038057564.1,2.305048478,0,6.926162172,16.75095795,15.07812353,2.187353489,nan,7.105665126,1.928204705,2.10225658,0.917207121,0.359034116,0.683138976
XM_038057565.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057566.1,1438.35025,1855.595229,1533.650195,845.9233766,1630.591359,2057.205957,nan,1546.947974,-0.074940379,0.334330322,-0.22415071,0.822640035,0.945766242
XM_038057567.1,648.8711465,748.5282451,904.3588893,1053.216481,1845.993124,1487.400373,nan,1106.374237,0.944284531,0.289148343,3.265744223,0.001091768,0.013604124
XM_038057568.1,648.8711465,748.5282451,904.3588893,1053.216481,1845.993124,1487.400373,nan,1106.374237,0.944284531,0.289148343,3.265744223,0.001091768,0.013604124
XM_038057569.1,24.20300902,50.32122656,72.22997693,46.06513437,31.23325589,5.468383723,nan,37.57375584,-0.822773599,1.058442243,-0.777343879,0.436955913,0.735589856
XM_038057570.1,24.20300902,50.32122656,72.22997693,46.06513437,31.23325589,5.468383723,nan,37.57375584,-0.822773599,1.058442243,-0.777343879,0.436955913,0.735589856
XM_038057571.1,24.20300902,50.32122656,72.22997693,46.06513437,31.23325589,5.468383723,nan,37.57375584,-0.822773599,1.058442243,-0.777343879,0.436955913,0.735589856
XM_038057572.1,24.20300902,50.32122656,72.22997693,46.06513437,31.23325589,5.468383723,nan,37.57375584,-0.822773599,1.058442243,-0.777343879,0.436955913,0.735589856
XM_038057573.1,24.20300902,50.32122656,72.22997693,46.06513437,31.23325589,5.468383723,nan,37.57375584,-0.822773599,1.058442243,-0.777343879,0.436955913,0.735589856
XM_038057574.1,18.44038782,5.241794433,18.79958304,10.46934872,38.77231765,10.93676745,nan,16.84641703,0.528424817,1.289960307,0.409644246,0.682066935,0.881061978
XM_038057575.1,72.60902705,45.07943213,42.54642477,213.5747139,110.9319088,124.6791489,PPK21,101.0582078,1.496324125,0.589621642,2.537770017,0.011156127,0.082900891
XM_038057576.1,72.60902705,45.07943213,42.54642477,213.5747139,110.9319088,124.6791489,PPK12,101.0582078,1.496324125,0.589621642,2.537770017,0.011156127,0.082900891
XM_038057577.1,4259.729587,3250.960908,3523.437642,8689.559438,8859.474584,8244.135301,nan,6092.461935,1.239194946,0.170648669,7.26167366,3.82329727081814e-13,8.27392739995012e-11
XM_038057578.1,1916.647809,1423.671368,1654.363307,1917.984686,1247.176218,1125.39337,nan,1531.927207,-0.206390502,0.273007803,-0.755987558,0.449656656,0.746307588
XM_038057579.1,329.6219323,419.3435547,376.9811125,219.8563231,347.8738501,335.7587606,nan,335.1657241,-0.302273467,0.350228101,-0.863075996,0.388095685,0.706197622
XM_038057580.1,443.721832,313.4593071,483.8419003,569.5325704,510.5021824,454.9695258,nan,458.6789044,0.321444917,0.310472281,1.035341757,0.300509336,0.629203474
XM_038057581.1,3177.509327,3831.751731,3631.287881,3507.231821,2994.08453,4067.383813,nan,3503.322919,0.004493416,0.196358788,0.0228837,0.981743043,0.996991603
XM_038057582.1,3289.304178,4012.069459,3756.948252,3794.091976,3082.399253,4106.756176,nan,3640.544038,0.004418672,0.194276993,0.022744186,0.98185433,0.996991603
XM_038057583.1,3289.304178,4012.069459,3756.948252,3794.091976,3082.399253,4106.756176,nan,3640.544038,0.004418672,0.194276993,0.022744186,0.98185433,0.996991603
XM_038057584.1,3208.627481,3900.943417,3659.981982,3708.243317,3050.088989,4106.756176,nan,3573.696017,0.026972825,0.195459102,0.137997284,0.890242564,0.969760353
XM_038057585.1,220.1321296,168.7857808,172.1646025,113.0689662,144.3191824,149.833714,nan,159.7377812,-0.448045734,0.425022602,-1.054169193,0.291805462,0.62172094
XM_038057586.1,230.5048478,202.3332651,189.9747338,159.1341006,158.3202971,150.9273908,nan,180.0198598,-0.398661779,0.381134105,-1.045988207,0.295566477,0.625221663
XM_038057587.1,220.1321296,168.7857808,172.1646025,113.0689662,144.3191824,149.833714,nan,159.7377812,-0.448045734,0.425022602,-1.054169193,0.291805462,0.62172094
XM_038057588.1,329.6219323,419.3435547,376.9811125,219.8563231,347.8738501,335.7587606,nan,335.1657241,-0.302273467,0.350228101,-0.863075996,0.388095685,0.706197622
XM_038057589.1,79.52417248,106.9326064,76.18778389,125.6321846,82.92967943,110.4613512,nan,96.16023829,0.292144271,0.536857776,0.544174424,0.58632145,0.830253409
XM_038057590.1,79.52417248,106.9326064,76.18778389,125.6321846,82.92967943,110.4613512,nan,96.16023829,0.292144271,0.536857776,0.544174424,0.58632145,0.830253409
XM_038057591.1,79.52417248,106.9326064,76.18778389,125.6321846,82.92967943,110.4613512,nan,96.16023829,0.292144271,0.536857776,0.544174424,0.58632145,0.830253409
XM_038057592.1,79.52417248,106.9326064,76.18778389,125.6321846,82.92967943,110.4613512,nan,96.16023829,0.292144271,0.536857776,0.544174424,0.58632145,0.830253409
XM_038057593.1,59.93126042,69.19168652,67.28271824,263.8275878,92.62275884,158.583128,nan,117.7806567,1.409456211,0.583513816,2.415463306,0.015715206,0.107097714
XM_038057594.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057595.1,1335.775593,1619.71448,1676.131246,1748.381236,1751.216347,1410.843001,nan,1575.731824,0.097295822,0.210961625,0.461201519,0.644654032,0.862041279
XM_038057596.1,201.6917418,244.2676206,228.5633517,113.0689662,294.0234089,195.7681373,nan,211.0356157,-0.14845195,0.478813115,-0.310041529,0.756529376,0.916593423
XM_038057597.1,303.1138748,406.763248,363.1287881,215.6685836,340.3347883,335.7587606,nan,324.4760124,-0.251994083,0.359595324,-0.700771302,0.48344575,0.769276521
XM_038057598.1,4.610096955,4.193435547,24.73629347,48.15900411,46.31137942,15.31147442,nan,23.64216171,1.691950318,1.224987332,1.381198216,0.167218023,0.476853548
XM_038057599.1,4.610096955,4.193435547,24.73629347,48.15900411,46.31137942,15.31147442,nan,23.64216171,1.691950318,1.224987332,1.381198216,0.167218023,0.476853548
XM_038057600.1,4.610096955,4.193435547,23.74684173,48.15900411,45.2343706,15.31147442,nan,23.31212639,1.721731431,1.222226127,1.408684852,0.158928376,0.463303588
XM_038057601.1,183.251354,199.1881885,200.858703,439.7126463,177.7064559,88.58781631,nan,212.8482564,0.288700602,0.604022124,0.477963622,0.632676097,0.855563009
XM_038057602.1,51.86359075,51.36958545,13.85232434,381.0842934,21.54017647,74.37001863,nan,98.16754668,2.037893799,1.008459005,2.020799843,0.043300489,0.214681892
XM_038057603.1,623.5156132,352.2485859,446.2427342,812.4214607,999.4641884,937.2809701,nan,689.656686,0.965349013,0.303900537,3.176529472,0.001490486,0.017086614
XM_038057604.1,605.0752254,345.9584326,405.6752129,753.7931079,958.5378531,937.2809701,nan,662.7706957,0.980654576,0.311761048,3.145532715,0.001657847,0.018408172
XM_038057605.1,323.8593111,407.8116069,370.0549503,219.8563231,340.3347883,335.7587606,nan,329.8947822,-0.283977899,0.348983265,-0.813729275,0.415800059,0.721597153
XM_038057606.1,2879.005549,3638.853696,3063.342583,2608.961701,2036.623686,2461.866352,nan,2754.281517,-0.416923274,0.198638199,-2.098907845,0.035825025,0.188100587
XM_038057607.1,2495.214977,2881.93858,2745.728575,2441.452122,2028.007615,1387.875789,nan,2305.981228,-0.459393275,0.247514854,-1.856023049,0.063450273,0.272564996
XM_038057608.1,2490.60488,2868.309914,2730.886799,2441.452122,2004.313421,1385.688435,nan,2296.244735,-0.459933874,0.247425466,-1.858878481,0.063044365,0.27130055
XM_038057609.1,2495.214977,2886.132015,2751.665286,2447.733731,2028.007615,1390.063142,nan,2309.116683,-0.458957143,0.247797288,-1.852147567,0.064004636,0.273150564
XM_038057610.1,2490.60488,2845.246018,2726.928992,2441.452122,2004.313421,1385.688435,nan,2291.799536,-0.455102529,0.247077569,-1.841941908,0.065483648,0.276759107
XM_038057611.1,13.83029087,2.096717773,0.989451739,0,0,0,nan,2.788767477,-4.928598113,3.778588139,-1.30434912,0.192114575,NA
XM_038057612.1,2495.214977,2881.93858,2745.728575,2441.452122,2028.007615,1387.875789,nan,2305.981228,-0.459393275,0.247514854,-1.856023049,0.063450273,0.272564996
XM_038057613.1,2495.214977,2881.93858,2745.728575,2441.452122,2028.007615,1387.875789,nan,2305.981228,-0.459393275,0.247514854,-1.856023049,0.063450273,0.272564996
XM_038057614.1,32.27067869,38.78927881,27.70464869,56.53448309,1.077008824,1.093676745,nan,26.02050271,-0.738774498,1.557752217,-0.474256746,0.635316832,0.856644685
XM_038057615.1,303.1138748,406.763248,363.1287881,215.6685836,340.3347883,335.7587606,nan,324.4760124,-0.251994083,0.359595324,-0.700771302,0.48344575,0.769276521
XM_038057616.1,6.915145433,41.93435547,26.71519695,98.41187797,29.07923824,43.74706978,nan,40.84319022,1.180759168,1.003457695,1.176690531,0.239319049,0.573111832
XM_038057617.1,3590.113004,4133.67909,3666.908144,3128.241398,3773.838918,3715.219901,nan,3634.32674,-0.087294817,0.174808004,-0.499375402,0.617514944,0.847334454
XM_038057618.1,298.5037779,184.5111641,202.8376065,146.5708821,161.5513236,78.74472561,nan,177.1625466,-0.811260517,0.489336041,-1.657880166,0.097341656,0.352990743
XM_038057619.1,520.940956,479.1000112,434.3693133,682.6015366,466.3448207,203.4238745,nan,459.5550584,-0.07353339,0.449001588,-0.163770891,0.869911508,0.962795285
XM_038057620.1,520.940956,479.1000112,434.3693133,682.6015366,466.3448207,203.4238745,nan,459.5550584,-0.07353339,0.449001588,-0.163770891,0.869911508,0.962795285
XM_038057621.1,520.940956,479.1000112,434.3693133,682.6015366,466.3448207,203.4238745,nan,459.5550584,-0.07353339,0.449001588,-0.163770891,0.869911508,0.962795285
XM_038057622.1,316.9441657,354.3453037,403.6963094,418.7739488,266.0211795,272.3255094,nan,335.3756136,-0.154786692,0.35271543,-0.438842985,0.660775312,0.870129473
XM_038057623.1,329.6219323,419.3435547,376.9811125,219.8563231,347.8738501,335.7587606,nan,335.1657241,-0.302273467,0.350228101,-0.863075996,0.388095685,0.706197622
XM_038057624.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057625.1,2469.859444,2540.173582,2620.068204,2631.994268,2175.557824,1923.777394,nan,2370.416811,-0.16740846,0.193392049,-0.865642932,0.386686005,0.704700472
XM_038057626.1,2434.131192,2462.595025,2567.627262,2389.105378,2049.547792,1916.121657,nan,2280.935258,-0.21875662,0.178312313,-1.226817244,0.219891288,0.550130287
XM_038057627.1,3387.268738,3188.059374,3255.296221,3101.021091,2677.443936,2530.767987,nan,2993.663601,-0.228890926,0.168722494,-1.356611797,0.174904591,0.490660603
XM_038057628.1,2195.558675,2157.522589,2333.1272,2351.415723,1889.073477,1665.669682,nan,2078.37045,-0.165963013,0.204251427,-0.812542737,0.416480274,0.722276037
XM_038057629.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057630.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057631.1,329.6219323,419.3435547,376.9811125,219.8563231,347.8738501,335.7587606,nan,335.1657241,-0.302273467,0.350228101,-0.863075996,0.388095685,0.706197622
XM_038057632.1,484.0601803,95.40065869,122.6920156,175.8850585,23.69419412,155.3020977,nan,174.1393317,-0.967114929,0.837772923,-1.154387904,0.248341172,0.583064273
XM_038057633.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038057634.1,0,2.096717773,0,0,1.077008824,0,nan,0.495001312,-0.884540639,4.037511705,-0.219080638,0.826587233,NA
XM_038057635.1,0,5.241794433,0,0,10.77008824,0,nan,2.645463303,1.146143332,3.805294013,0.30119705,0.763264239,NA
XM_038057636.1,265.0805749,249.509415,246.373483,117.2567057,281.099303,316.0725792,nan,243.6904242,-0.076005119,0.47557273,-0.159818077,0.873024383,0.964402797
XM_038057637.1,0,5.241794433,0,0,10.77008824,0,nan,2.645463303,1.146143332,3.805294013,0.30119705,0.763264239,NA
XM_038057638.1,0,5.241794433,0,0,10.77008824,0,nan,2.645463303,1.146143332,3.805294013,0.30119705,0.763264239,NA
XM_038057639.1,543.9914407,531.5179555,671.8377306,931.7720361,471.7298648,329.1967001,nan,574.3475152,-0.000824595,0.415066691,-0.001986656,0.998414879,0.999430153
XM_038057640.1,514.0258105,505.3089834,649.0803406,848.0172464,432.9575471,297.4800745,nan,535.5218415,-0.06843638,0.421516055,-0.162357706,0.871024174,0.963222478
XM_038057641.1,0,0,0.989451739,0,0,0,nan,0.164392957,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038057642.1,273.1482446,106.9326064,117.7447569,512.9980873,37.69530883,7.655737212,nan,174.1517834,0.176007486,1.0917213,0.161220163,NA,NA
XM_038057643.1,291.5886324,365.8772515,331.4663325,150.7586216,291.8693912,331.3840536,nan,291.1363783,-0.338273936,0.419675154,-0.806037558,0.420221194,0.7245509
XM_038057644.1,4.610096955,0,1.978903478,0,0,0,nan,1.148434329,-3.648710308,3.944692869,-0.924966893,0.354983129,NA
XM_038057645.1,4928.193645,4319.238613,4279.37877,5682.762485,5618.755033,5200.432921,nan,4960.403505,0.300849159,0.153898961,1.954848542,0.05060095,0.236011643
XM_038057646.1,4928.193645,4319.238613,4279.37877,5682.762485,5618.755033,5200.432921,nan,4960.403505,0.300849159,0.153898961,1.954848542,0.05060095,0.236011643
