Gene,Ant_MF1,Ant_MF2,Ant_MF3,Ant_VF1,Ant_VF2,Ant_VF3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038069164.1,497.1301874,441.0735501,380.0805654,387.2481443,291.4437705,419.5275372,nan,400.7474423,-0.245130925,0.217010868,-1.129579029,0.258653651,0.778718967
XM_038069165.1,497.1301874,441.0735501,380.0805654,387.2481443,291.4437705,419.5275372,nan,400.7474423,-0.245130925,0.217010868,-1.129579029,0.258653651,0.778718967
XM_038069166.1,0,25.80749495,0.826262099,0,5.241794433,0,nan,5.300212659,-2.426598872,2.096018398,-1.157718307,0.24697901,0.769192654
XM_038069167.1,2536.985033,2492.769399,2370.545961,2288.913138,2626.139011,2434.051277,nan,2448.053586,0.006256301,0.125078552,0.050018976,0.960107267,0.995751602
XM_038069168.1,2536.985033,2492.769399,2370.545961,2288.913138,2626.139011,2434.051277,nan,2448.053586,0.006256301,0.125078552,0.050018976,0.960107267,0.995751602
XM_038069169.1,2536.985033,2492.769399,2370.545961,2288.913138,2626.139011,2434.051277,nan,2448.053586,0.006256301,0.125078552,0.050018976,0.960107267,0.995751602
XM_038069170.1,2536.985033,2492.769399,2370.545961,2288.913138,2626.139011,2434.051277,nan,2448.053586,0.006256301,0.125078552,0.050018976,0.960107267,0.995751602
XM_038069171.1,107.1711817,75.07634895,118.9817422,73.76155129,79.67527539,121.7025639,nan,95.77071467,-0.10879611,0.36325503,-0.299503381,0.764555993,0.961594476
XM_038069172.1,2536.985033,2492.769399,2370.545961,2288.913138,2626.139011,2434.051277,nan,2448.053586,0.006256301,0.125078552,0.050018976,0.960107267,0.995751602
XM_038069173.1,67.54486242,24.634427,52.88077432,50.71106651,80.72363427,62.33545954,nan,56.42208855,0.427783261,0.480018525,0.891180734,0.372832218,0.854024918
XM_038069174.1,67.54486242,24.634427,52.88077432,50.71106651,80.72363427,62.33545954,nan,56.42208855,0.427783261,0.480018525,0.891180734,0.372832218,0.854024918
XM_038069175.1,3.602392662,0,9.915145185,2.305048478,1.048358887,1.978903478,nan,3.154448455,-1.472317076,1.807693722,-0.814472639,0.415374241,0.869312527
XM_038069176.1,3.602392662,0,9.915145185,2.305048478,1.048358887,1.978903478,nan,3.154448455,-1.472317076,1.807693722,-0.814472639,0.415374241,0.869312527
XM_038069177.1,3.602392662,0,9.915145185,2.305048478,1.048358887,1.978903478,nan,3.154448455,-1.472317076,1.807693722,-0.814472639,0.415374241,0.869312527
XM_038069178.1,691.6593912,831.7051782,696.5389493,507.1106651,592.322771,435.3587651,nan,622.7091279,-0.518179606,0.186970575,-2.771450029,0.005580724,0.105361286
XM_038069179.1,1285.153582,1060.453429,886.579232,892.0537609,1203.516002,1013.198581,nan,1051.571062,-0.038318072,0.187108601,-0.204790545,0.837735775,0.975699275
XM_038069180.1,99.96639638,71.55714509,73.53732679,119.8625208,100.6424531,99.93462562,nan,94.15858174,0.402274383,0.326293189,1.232861724,0.217627358,0.735913654
XM_038069181.1,99.96639638,71.55714509,73.53732679,121.0150451,100.6424531,99.93462562,nan,94.32626134,0.406778667,0.326620241,1.245417815,0.212978208,0.728119822
XM_038069182.1,47.73170278,48.09578605,47.92320173,63.38883314,53.46630322,36.60971434,nan,49.31891982,0.104137331,0.434810917,0.239500268,0.810717689,0.969766551
XM_038069183.1,2265.904985,2089.234023,2080.527965,2472.164492,2628.235729,2325.211586,nan,2301.482079,0.222952634,0.125997214,1.769504472,0.076809725,0.480984963
XM_038069184.1,167.5112588,255.7288136,184.256448,305.4189233,188.7045996,162.2700852,nan,210.0273173,0.126176035,0.311056099,0.405637553,0.685008932,0.950794907
XM_038069185.1,2265.904985,2089.234023,2080.527965,2472.164492,2628.235729,2325.211586,nan,2301.482079,0.222952634,0.125997214,1.769504472,0.076809725,0.480984963
XM_038069186.1,2265.904985,2089.234023,2080.527965,2472.164492,2628.235729,2325.211586,nan,2301.482079,0.222952634,0.125997214,1.769504472,0.076809725,0.480984963
XM_038069187.1,2076.77937,1739.659773,1735.150407,2299.285857,2337.840317,1992.755802,nan,2022.592682,0.273374137,0.14342197,1.906082708,0.056639476,0.419777381
XM_038069188.1,2265.904985,2089.234023,2080.527965,2472.164492,2628.235729,2325.211586,nan,2301.482079,0.222952634,0.125997214,1.769504472,0.076809725,0.480984963
XM_038069189.1,49.53289911,23.46135905,28.91917346,69.15145433,41.93435547,40.56752129,nan,42.1879321,0.596232053,0.518192763,1.15059896,0.249897261,0.771291931
XM_038069190.1,0,0,0,0,6.29015332,0,nan,0.996635685,3.452086245,3.951118093,0.873698574,0.382282428,NA
XM_038069191.1,1997.526731,2027.061422,1605.427258,2041.120427,1984.543372,2376.663077,nan,1997.805807,0.203066288,0.153188508,1.325597399,0.184973088,0.698471586
XM_038069192.1,1995.725535,2021.196082,1603.774734,2041.120427,1984.543372,2376.663077,nan,1996.320076,0.205375955,0.152973713,1.34255717,0.179415407,0.688419235
XM_038069193.1,1954.298019,1944.946665,1562.461629,2021.527515,1963.576195,2318.285424,nan,1953.36293,0.224603013,0.150836546,1.489049027,0.136474459,0.618013348
XM_038069194.1,182.8214276,214.6714353,239.6160086,286.9785355,162.4956274,273.0886799,nan,226.0633386,0.194686735,0.283933371,0.685677539,0.492916474,0.90668158
XM_038069195.1,2589.219726,2739.113669,3246.383786,2846.73487,2932.259806,2933.724406,nan,2871.014042,0.03843552,0.140446241,0.273667134,0.784340437,0.96384787
XM_038069196.1,6.304187159,0,23.96160086,1.152524239,25.16061328,8.905065649,nan,10.80231085,0.227229422,1.38181084,0.164443219,0.869382243,0.978740907
XM_038069197.1,0,2.346135905,0,1.152524239,2.096717773,0,nan,0.830892382,0.595717093,3.506241771,0.169901887,0.865087297,NA
XM_038069198.1,310.7063671,398.8431038,303.2381903,383.7905715,422.4886313,383.9072746,nan,365.8814539,0.248329821,0.202568822,1.225903469,0.220235003,0.740406253
XM_038069199.1,6.304187159,5.865339762,10.74140728,0,7.338512207,9.894517388,nan,6.6380765,-0.424461291,1.312416783,-0.323419585,0.746377499,0.961136226
XM_038069200.1,3.602392662,9.384543619,1.652524198,10.37271815,16.77374219,10.88396913,nan,8.813411209,1.356745764,1.023912543,1.325060204,0.185151184,0.698681936
XM_038069201.1,3.602392662,9.384543619,1.652524198,10.37271815,16.77374219,10.88396913,nan,8.813411209,1.356745764,1.023912543,1.325060204,0.185151184,0.698681936
XM_038069202.1,276.4836368,297.9592599,180.9513996,85.28679368,126.8514253,120.7131121,nan,180.0471529,-1.163697744,0.297577578,-3.910569309,9.20788328694529e-05,0.004377483
XM_038069203.1,276.4836368,297.9592599,180.9513996,85.28679368,126.8514253,120.7131121,nan,180.0471529,-1.163697744,0.297577578,-3.910569309,9.20788328694529e-05,0.004377483
XM_038069204.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038069205.1,1556.23363,2312.116934,2256.521792,1369.198796,2078.895672,1949.219925,nan,1913.008606,-0.169020985,0.208189914,-0.811859621,0.416872186,0.869934952
XM_038069206.1,896.0951748,876.2817604,1026.217527,747.988231,1265.369176,854.8863023,nan,940.4565193,0.050212481,0.210606977,0.238417935,0.811556958,0.97003468
XM_038069207.1,2213.670291,4381.408802,4249.465974,2835.209628,3703.851947,3308.726615,nan,3437.677143,-0.126542489,0.233931907,-0.540937278,0.588550815,0.931482146
XM_038069208.1,2213.670291,4381.408802,4249.465974,2835.209628,3703.851947,3308.726615,nan,3437.677143,-0.126542489,0.233931907,-0.540937278,0.588550815,0.931482146
XM_038069209.1,2225.378067,4415.427773,4270.122527,2853.650015,3711.190459,3332.473456,nan,3456.789009,-0.128124377,0.233900543,-0.547772892,0.583847854,0.931185011
XM_038069210.1,2225.378067,4415.427773,4270.122527,2853.650015,3711.190459,3332.473456,nan,3456.789009,-0.128124377,0.233900543,-0.547772892,0.583847854,0.931185011
XM_038069211.1,2173.143374,4327.447676,4189.148841,2817.921764,3636.756978,3253.317317,nan,3388.719669,-0.126423401,0.234286006,-0.539611404,0.58946505,0.931529789
XM_038069212.1,150.3998937,251.0365418,364.3815856,150.9806753,184.5111641,283.972649,nan,230.1625251,-0.291172864,0.35419711,-0.822064483,0.411040198,0.867345429
XM_038069213.1,150.3998937,251.0365418,364.3815856,150.9806753,184.5111641,283.972649,nan,230.1625251,-0.291172864,0.35419711,-0.822064483,0.411040198,0.867345429
XM_038069214.1,45.02990828,46.92271809,46.27067753,36.88077564,34.59584326,55.40929737,nan,43.98880977,-0.103329999,0.453237131,-0.227982201,0.819660078,0.971493225
XM_038069215.1,134.1891267,246.34427,344.5512952,150.9806753,153.0603975,273.0886799,nan,216.4065656,-0.317276378,0.369960372,-0.857595576,0.391115819,0.857952402
XM_038069216.1,749.2976738,536.0920542,389.9957106,474.8399864,386.8444292,524.4094216,nan,507.2979492,-0.25299563,0.249138892,-1.015480272,0.309876946,0.825054859
XM_038069217.1,749.2976738,536.0920542,389.9957106,474.8399864,386.8444292,524.4094216,nan,507.2979492,-0.25299563,0.249138892,-1.015480272,0.309876946,0.825054859
XM_038069218.1,2322.642669,3865.258903,3536.401783,2061.865863,2726.781464,2727.918444,nan,2862.238452,-0.357859871,0.205207486,-1.743892863,0.081177773,0.494150571
XM_038069219.1,2193.857131,3674.048827,3407.504895,1960.44373,2583.156297,2567.627262,nan,2720.508258,-0.370001948,0.206860198,-1.788657032,0.073670067,0.470730993
XM_038069220.1,4269.735903,5975.608149,5817.711438,4658.502973,4992.285018,4920.543497,nan,5087.465615,-0.126109248,0.159328158,-0.791506347,0.428648574,0.876482135
XM_038069221.1,18.01196331,5.865339762,14.04645568,42.64339684,6.29015332,13.85232434,nan,16.806861,0.75158554,0.897011965,0.837876828,0.402099884,0.861919475
XM_038069222.1,34.22273029,39.88431038,39.66058074,54.16863923,14.67702441,21.76793825,nan,34.05183918,-0.307098753,0.606018536,-0.506748119,0.612331563,0.937565546
XM_038069223.1,8.105383491,0,1.652524198,0,0,0.989451739,nan,1.804649227,-3.190714996,2.718948931,-1.173510454,0.240591167,NA
XM_038069224.1,2.701794497,0,3.305048395,0,6.29015332,0,nan,1.985735667,0.011537076,2.587253937,0.004459197,0.996442087,0.999568951
XM_038069225.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038069226.1,58.53888076,69.21100919,72.71106469,48.40601803,50.32122656,31.66245564,nan,54.90562885,-0.613491058,0.416761523,-1.472043421,0.141009153,0.627964899
XM_038069227.1,8.105383491,8.211475666,9.088883087,11.52524239,0,1.978903478,nan,6.474585146,-0.815917319,1.374056378,-0.593801923,0.552644603,0.927844081
XM_038069228.1,0,0,0,0,0,1.978903478,nan,0.334155071,1.875071271,4.037663756,0.464395102,0.642364699,NA
XM_038069229.1,5.403588994,0,3.305048395,0,6.29015332,0,nan,2.311792901,-0.399760067,2.464835248,-0.162185309,0.871159928,0.978816626
XM_038069230.1,16.21076698,2.346135905,12.39393148,31.11815445,20.96717773,4.947258694,nan,14.46119544,0.946294067,0.979218945,0.966376388,0.333855875,0.836287219
XM_038069231.1,107.1711817,90.32623233,85.93125827,86.43931791,71.28840429,67.28271824,nan,84.08100311,-0.319451179,0.334895672,-0.953882674,0.340143035,0.838621401
XM_038069232.1,289.0920112,207.6330276,285.8866862,291.5886324,324.9912549,244.3945795,nan,272.9211711,0.153508205,0.237103498,0.647431213,0.5173529,0.918400898
XM_038069233.1,201.7339891,236.9597264,193.3453311,375.7229019,239.0258262,320.5823634,nan,260.7017013,0.583925897,0.248996006,2.345121541,0.019020878,0.236951576
XM_038069234.1,58.53888076,69.21100919,72.71106469,48.40601803,50.32122656,31.66245564,nan,54.90562885,-0.613491058,0.416761523,-1.472043421,0.141009153,0.627964899
XM_038069235.1,2464.036581,1521.469134,1691.358516,2479.079638,1730.840522,1808.717779,nan,1940.72037,0.10433483,0.21063782,0.495328093,0.620368543,0.939842756
XM_038069236.1,2460.434188,1510.911523,1684.748419,2442.198862,1723.50201,1801.791616,nan,1928.876793,0.097143757,0.209890634,0.462830358,0.643485969,0.942882695
XM_038069237.1,561.9732553,412.9199192,461.0542511,692.6670675,422.4886313,546.1773598,nan,514.3322775,0.228758713,0.228349718,1.00179109,0.316444501,0.827904488
XM_038069238.1,137.7915193,140.7681543,187.5614964,97.9645603,89.11050537,261.215259,nan,151.9909975,-0.044453775,0.412709849,-0.107711932,0.914224205,0.985445198
XM_038069239.1,2318.139678,3302.186286,3048.907145,2424.910999,2879.841862,3200.876375,nan,2852.387177,-0.012857166,0.177033573,-0.072625579,0.942104071,0.99277376
XM_038069240.1,605.2019673,727.3021304,832.8721956,731.8528917,895.2984892,792.5508428,nan,761.6871685,0.175011994,0.184123272,0.950515334,0.341850466,0.83963525
XM_038069241.1,2318.139678,3302.186286,3048.907145,2424.910999,2879.841862,3200.876375,nan,2852.387177,-0.012857166,0.177033573,-0.072625579,0.942104071,0.99277376
XM_038069242.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069243.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069244.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069245.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069246.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069247.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069248.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069249.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069250.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069251.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069252.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069253.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069254.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069255.1,833.0533032,1273.951796,1260.875963,829.817452,855.4608515,839.0550745,nan,978.1957149,-0.402042318,0.195479513,-2.056697968,0.039715288,0.347337043
XM_038069256.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038069257.1,17748.98865,24915.96331,25028.30523,22460.39237,20871.77708,24264.32499,nan,22475.67167,0.012631858,0.163453775,0.077280922,0.938400067,0.99161544
XM_038069258.1,237.7579157,293.2669881,240.4422707,191.3190236,308.2175127,258.2469038,nan,253.5870109,-0.01125548,0.251805584,-0.044699089,0.96434716,0.996080705
XM_038069259.1,1787.687359,1448.738921,1230.304265,1298.894817,1695.19632,1475.272543,nan,1482.11585,0.01844362,0.178150643,0.103528227,0.917543748,0.985775791
XM_038069260.1,1787.687359,1448.738921,1230.304265,1298.894817,1695.19632,1475.272543,nan,1482.11585,0.01844362,0.178150643,0.103528227,0.917543748,0.985775791
XM_038069261.1,1787.687359,1448.738921,1230.304265,1298.894817,1695.19632,1475.272543,nan,1482.11585,0.01844362,0.178150643,0.103528227,0.917543748,0.985775791
XM_038069262.1,1787.687359,1448.738921,1230.304265,1298.894817,1695.19632,1475.272543,nan,1482.11585,0.01844362,0.178150643,0.103528227,0.917543748,0.985775791
XM_038069263.1,1787.687359,1448.738921,1230.304265,1298.894817,1695.19632,1475.272543,nan,1482.11585,0.01844362,0.178150643,0.103528227,0.917543748,0.985775791
XM_038069264.1,1787.687359,1448.738921,1230.304265,1298.894817,1695.19632,1475.272543,nan,1482.11585,0.01844362,0.178150643,0.103528227,0.917543748,0.985775791
XM_038069265.1,1787.687359,1448.738921,1230.304265,1298.894817,1695.19632,1475.272543,nan,1482.11585,0.01844362,0.178150643,0.103528227,0.917543748,0.985775791
XM_038069266.1,271.980646,292.0939201,209.8705731,414.908726,253.7028506,199.8692512,nan,272.8643542,0.185431254,0.29746879,0.623363728,0.533045528,0.920501968
XM_038069267.1,9.005981656,0,0.826262099,0,0,0,nan,1.633928931,-4.149231324,3.119084246,-1.330272284,0.183428576,NA
XM_038069268.1,418.778147,519.6691029,570.9471103,285.8260112,304.0240771,280.0148421,nan,394.7728611,-0.78074306,0.202921715,-3.847508672,0.000119325,0.005418088
XM_038069269.1,42.32811378,266.2864252,38.00805654,35.7282514,71.28840429,34.63081086,nan,80.88153395,-1.272399421,0.665208113,-1.912783977,0.055775713,0.416375017
XM_038069270.1,2156.932607,2125.59913,2030.125977,2279.692944,2726.781464,2521.12303,nan,2298.332439,0.270249576,0.13060975,2.069137843,0.038533153,0.342948068
XM_038069271.1,2162.336196,2129.118333,2035.909811,2280.845469,2732.023259,2524.091386,nan,2302.143553,0.268772839,0.130725613,2.056007482,0.039781795,0.347433249
XM_038069272.1,44.12931011,28.15363086,51.22825013,43.79592108,34.59584326,36.60971434,nan,39.68099116,-0.067945903,0.487268465,-0.139442438,0.88910054,0.981376093
XM_038069273.1,44.12931011,28.15363086,51.22825013,43.79592108,34.59584326,36.60971434,nan,39.68099116,-0.067945903,0.487268465,-0.139442438,0.88910054,0.981376093
XM_038069274.1,160.3064735,173.6140569,123.9393148,240.8775659,167.7374219,178.101313,nan,173.6052907,0.37602435,0.278358097,1.350865501,0.176738521,0.68661078
XM_038069275.1,2729.71304,1880.427928,2302.792469,3413.776795,2478.320408,2872.378398,nan,2603.968513,0.360698326,0.180448475,1.998899271,0.045619254,0.371788562
XM_038069276.1,563.7744517,604.1299954,724.6318606,569.346974,538.8564678,554.0929737,nan,590.2489089,-0.172413015,0.176944765,-0.974388897,0.32986348,0.835323994
XM_038069277.1,1424.746298,1656.371949,1871.483654,1399.164426,1989.785167,1579.164975,nan,1647.176684,0.018845863,0.180332206,0.104506361,0.916767521,0.985775791
XM_038069278.1,769.1108334,1121.452962,1079.098301,645.4135738,934.087768,781.6668736,nan,884.6843493,-0.316825092,0.208507259,-1.519491906,0.128638724,0.603433053
XM_038069279.1,1424.746298,1656.371949,1871.483654,1399.164426,1989.785167,1579.164975,nan,1647.176684,0.018845863,0.180332206,0.104506361,0.916767521,0.985775791
XM_038069280.1,1424.746298,1656.371949,1871.483654,1399.164426,1989.785167,1579.164975,nan,1647.176684,0.018845863,0.180332206,0.104506361,0.916767521,0.985775791
XM_038069281.1,1242.825469,1453.431193,1739.281718,1283.912002,1909.061533,1512.871709,nan,1518.143411,0.099369653,0.194051647,0.512078382,0.608596153,0.936720995
XM_038069282.1,1360.803828,1214.125331,1317.061785,1237.811033,1646.971811,1407.989824,nan,1358.7147,0.157541079,0.156310986,1.007869518,0.313517107,0.826078451
XM_038069283.1,1360.803828,1214.125331,1317.061785,1237.811033,1646.971811,1407.989824,nan,1358.7147,0.157541079,0.156310986,1.007869518,0.313517107,0.826078451
